Datum,Lufttemperatur,Kvalitet
2022-01-01,0.6,Y
2022-01-02,2.3,Y
2022-01-03,3.4,Y
2022-01-04,2.3,Y
2022-01-05,0.5,Y
2022-01-06,-2.2,Y
2022-01-07,-3.0,Y
2022-01-08,0.4,Y
2022-01-09,0.4,Y
2022-01-10,-2.8,Y
2022-01-11,0.3,Y
2022-01-12,2.1,Y
2022-01-13,6.2,Y
2022-01-14,3.6,Y
2022-01-15,1.6,Y
2022-01-16,2.3,Y
2022-01-17,1.5,Y
2022-01-18,1.4,Y
2022-01-19,3.6,Y
2022-01-20,0.4,Y
2022-01-21,0.8,Y
2022-01-22,-0.2,Y
2022-01-23,0.5,Y
2022-01-24,3.1,Y
2022-01-25,1.7,Y
2022-01-26,2.0,Y
2022-01-27,1.9,Y
2022-01-28,1.0,Y
2022-01-29,2.2,Y
2022-01-30,0.6,Y
2022-01-31,-1.1,Y
2022-02-01,-2.9,Y
2022-02-02,-3.2,Y
2022-02-03,-2.3,Y
2022-02-04,2.1,Y
2022-02-05,1.6,Y
2022-02-06,2.1,Y
2022-02-07,0.3,Y
2022-02-08,1.6,Y
2022-02-09,2.9,Y
2022-02-10,2.6,Y
2022-02-11,-0.0,Y
2022-02-12,1.8,Y
2022-02-13,1.8,Y
2022-02-14,1.9,Y
2022-02-15,2.9,Y
2022-02-16,2.5,Y
2022-02-17,0.6,Y
2022-02-18,0.6,Y
2022-02-19,0.4,Y
2022-02-20,-1.0,Y
2022-02-21,0.6,Y
2022-02-22,-1.8,Y
2022-02-23,-0.7,Y
2022-02-24,2.8,Y
2022-02-25,1.3,Y
2022-02-26,0.7,Y
2022-02-27,2.7,Y
2022-02-28,1.6,Y
2022-03-01,2.1,Y
2022-03-02,2.2,Y
2022-03-03,1.5,Y
2022-03-04,0.7,Y
2022-03-05,1.1,Y
2022-03-06,2.1,Y
2022-03-07,1.7,Y
2022-03-08,2.4,Y
2022-03-09,1.2,Y
2022-03-10,1.6,Y
2022-03-11,1.6,Y
2022-03-12,2.7,Y
2022-03-13,2.5,Y
2022-03-14,2.5,Y
2022-03-15,1.8,Y
2022-03-16,2.2,Y
2022-03-17,2.4,Y
2022-03-18,3.8,Y
2022-03-19,3.1,Y
2022-03-20,4.0,Y
2022-03-21,3.8,Y
2022-03-22,3.0,Y
2022-03-23,2.9,Y
2022-03-24,5.7,Y
2022-03-25,5.6,Y
2022-03-26,2.8,Y
2022-03-27,2.6,Y
2022-03-28,4.2,Y
2022-03-29,-2.1,Y
2022-03-30,-1.5,Y
2022-03-31,0.4,Y
2022-04-01,-0.1,Y
2022-04-02,0.6,Y
2022-04-03,2.3,Y
2022-04-04,1.6,Y
2022-04-05,-0.9,Y
2022-04-06,0.7,Y
2022-04-07,1.1,Y
2022-04-08,1.8,Y
2022-04-09,0.6,Y
2022-04-10,3.3,Y
2022-04-11,4.3,Y
2022-04-12,3.2,Y
2022-04-13,3.6,Y
2022-04-14,3.1,Y
2022-04-15,2.6,Y
2022-04-16,3.5,Y
2022-04-17,4.0,Y
2022-04-18,4.4,Y
2022-04-19,4.9,Y
2022-04-20,6.0,Y
2022-04-21,5.8,Y
2022-04-22,4.6,Y
2022-04-23,4.3,Y
2022-04-24,4.2,Y
2022-04-25,4.0,Y
2022-04-26,3.9,Y
2022-04-27,2.9,Y
2022-04-28,5.1,Y
2022-04-29,3.8,Y
2022-04-30,5.3,Y
2022-05-01,5.5,Y
2022-05-02,7.5,Y
2022-05-03,4.9,Y
2022-05-04,4.9,Y
2022-05-05,6.8,Y
2022-05-06,8.3,Y
2022-05-07,6.4,Y
2022-05-08,5.3,Y
2022-05-09,7.2,Y
2022-05-10,7.8,Y
2022-05-11,9.6,Y
2022-05-12,9.4,Y
2022-05-13,8.6,Y
2022-05-14,8.4,Y
2022-05-15,8.2,Y
2022-05-16,7.1,Y
2022-05-17,5.9,Y
2022-05-18,9.0,Y
2022-05-19,9.2,Y
2022-05-20,8.0,Y
2022-05-21,8.5,Y
2022-05-22,9.0,Y
2022-05-23,9.4,Y
2022-05-24,9.8,Y
2022-05-25,9.8,Y
2022-05-26,11.0,Y
2022-05-27,10.1,Y
2022-05-28,9.0,Y
2022-05-29,9.1,Y
2022-05-30,9.6,Y
2022-05-31,9.6,Y
2022-06-01,10.3,Y
2022-06-02,9.9,Y
2022-06-03,12.0,Y
2022-06-04,11.5,Y
2022-06-05,12.1,Y
2022-06-06,11.5,Y
2022-06-07,12.0,Y
2022-06-08,13.2,Y
2022-06-09,14.8,Y
2022-06-10,14.3,Y
2022-06-11,15.1,Y
2022-06-12,15.9,Y
2022-06-13,14.6,Y
2022-06-14,13.7,Y
2022-06-15,14.4,Y
2022-06-16,14.4,Y
2022-06-17,15.5,Y
2022-06-18,15.9,Y
2022-06-19,14.3,Y
2022-06-20,13.8,Y
2022-06-21,15.7,Y
2022-06-22,15.4,Y
2022-06-23,16.2,Y
2022-06-24,17.4,Y
2022-06-25,18.2,Y
2022-06-26,19.2,Y
2022-06-27,20.9,Y
2022-06-28,21.4,Y
2022-06-29,19.1,Y
2022-06-30,20.5,Y
2022-07-01,20.4,Y
2022-07-02,20.3,Y
2022-07-03,19.4,Y
2022-07-04,19.3,Y
2022-07-05,17.7,Y
2022-07-06,16.6,Y
2022-07-07,15.2,Y
2022-07-08,17.3,Y
2022-07-09,16.6,Y
2022-07-10,15.5,Y
2022-07-11,17.7,Y
2022-07-12,18.7,Y
2022-07-13,19.6,Y
2022-07-14,16.2,Y
2022-07-15,13.9,Y
2022-07-16,13.4,Y
2022-07-17,14.2,Y
2022-07-18,17.0,Y
2022-07-19,16.1,Y
2022-07-20,18.3,Y
2022-07-21,20.2,Y
2022-07-22,17.3,Y
2022-07-23,15.6,Y
2022-07-24,17.1,Y
2022-07-25,18.2,Y
2022-07-26,18.9,Y
2022-07-27,15.9,Y
2022-07-28,15.0,Y
2022-07-29,16.2,Y
2022-07-30,16.9,Y
2022-07-31,18.5,Y
2022-08-01,18.2,Y
2022-08-02,16.9,Y
2022-08-03,18.5,Y
2022-08-04,20.2,Y
2022-08-05,19.5,Y
2022-08-06,16.2,Y
2022-08-07,16.2,Y
2022-08-08,17.3,Y
2022-08-09,18.6,Y
2022-08-10,19.1,Y
2022-08-11,20.2,Y
2022-08-12,18.6,Y
2022-08-13,19.1,Y
2022-08-14,19.3,Y
2022-08-15,20.1,Y
2022-08-16,21.0,Y
2022-08-17,21.1,Y
2022-08-18,19.0,Y
2022-08-19,21.1,Y
2022-08-20,20.7,Y
2022-08-21,17.4,Y
2022-08-22,18.5,Y
2022-08-23,18.1,Y
2022-08-24,17.2,Y
2022-08-25,18.0,Y
2022-08-26,18.4,Y
2022-08-27,19.2,Y
2022-08-28,15.7,Y
2022-08-29,15.6,Y
2022-08-30,16.0,Y
2022-08-31,13.2,Y
2022-09-01,13.3,Y
2022-09-02,12.6,Y
2022-09-03,11.6,Y
2022-09-04,13.0,Y
2022-09-05,12.9,Y
2022-09-06,15.0,Y
2022-09-07,13.2,Y
2022-09-08,13.5,Y
2022-09-09,14.1,Y
2022-09-10,14.5,Y
2022-09-11,14.9,Y
2022-09-12,14.8,Y
2022-09-13,14.4,Y
2022-09-14,13.5,Y
2022-09-15,12.7,Y
2022-09-16,12.2,Y
2022-09-17,12.5,Y
2022-09-18,11.9,Y
2022-09-19,12.0,Y
2022-09-20,11.0,Y
2022-09-21,10.7,Y
2022-09-22,12.7,Y
2022-09-23,13.2,Y
2022-09-24,13.6,Y
2022-09-25,13.4,Y
2022-09-26,12.9,Y
2022-09-27,13.5,Y
2022-09-28,12.5,Y
2022-09-29,10.0,Y
2022-09-30,10.1,Y
2022-10-01,12.1,Y
2022-10-02,12.2,Y
2022-10-03,11.8,Y
2022-10-04,11.9,Y
2022-10-05,13.5,Y
2022-10-06,13.5,Y
2022-10-07,13.1,Y
2022-10-08,12.4,Y
2022-10-09,10.6,Y
2022-10-10,11.7,Y
2022-10-11,10.6,Y
2022-10-12,9.2,Y
2022-10-13,11.2,Y
2022-10-14,11.5,Y
2022-10-15,12.0,Y
2022-10-16,11.4,Y
2022-10-17,10.7,Y
2022-10-18,9.1,Y
2022-10-19,8.1,Y
2022-10-20,7.5,Y
2022-10-21,8.7,Y
