Datum,Lufttemperatur,Kvalitet
2022-01-01,-2.2,Y
2022-01-02,1.4,Y
2022-01-03,3.0,Y
2022-01-04,0.2,Y
2022-01-05,-3.1,Y
2022-01-06,-7.7,Y
2022-01-07,-8.9,Y
2022-01-08,-2.2,Y
2022-01-09,-1.8,Y
2022-01-10,-2.5,Y
2022-01-11,-2.6,Y
2022-01-12,1.9,Y
2022-01-13,5.2,Y
2022-01-14,3.1,Y
2022-01-15,-0.5,Y
2022-01-16,2.2,Y
2022-01-17,0.2,Y
2022-01-18,-1.0,Y
2022-01-19,4.1,Y
2022-01-20,-1.8,Y
2022-01-21,-4.0,Y
2022-01-22,-6.1,Y
2022-01-23,-1.9,Y
2022-01-24,2.5,Y
2022-01-25,-3.1,Y
2022-01-26,0.4,Y
2022-01-27,0.7,Y
2022-01-28,-1.1,Y
2022-01-29,2.5,Y
2022-01-30,0.6,Y
2022-01-31,-4.7,Y
2022-02-01,-7.6,Y
2022-02-02,-6.6,Y
2022-02-03,-5.0,Y
2022-02-04,1.6,Y
2022-02-05,0.1,Y
2022-02-06,1.2,Y
2022-02-07,-2.2,Y
2022-02-08,2.1,Y
2022-02-09,2.4,Y
2022-02-10,1.0,Y
2022-02-11,-2.5,Y
2022-02-12,0.9,Y
2022-02-13,2.4,Y
2022-02-14,0.9,Y
2022-02-15,2.4,Y
2022-02-16,1.1,Y
2022-02-17,-0.4,Y
2022-02-18,-1.2,Y
2022-02-19,-0.7,Y
2022-02-20,-2.8,Y
2022-02-21,-1.3,Y
2022-02-22,-7.0,Y
2022-02-23,-3.0,Y
2022-02-24,3.2,Y
2022-02-25,0.2,Y
2022-02-26,-1.2,Y
2022-02-27,2.5,Y
2022-02-28,0.1,Y
2022-03-01,0.8,Y
2022-03-02,1.8,Y
2022-03-03,0.2,Y
2022-03-04,-2.7,Y
2022-03-05,-1.0,Y
2022-03-06,0.7,Y
2022-03-07,2.9,Y
2022-03-08,0.7,Y
2022-03-09,0.6,Y
2022-03-10,1.0,Y
2022-03-11,1.1,Y
2022-03-12,-0.4,Y
2022-03-13,0.6,Y
2022-03-14,2.5,Y
2022-03-15,0.1,Y
2022-03-16,-0.8,Y
2022-03-17,1.1,Y
2022-03-18,3.9,Y
2022-03-19,4.6,Y
2022-03-20,4.5,Y
2022-03-21,3.3,Y
2022-03-22,3.0,Y
2022-03-23,5.1,Y
2022-03-24,6.8,Y
2022-03-25,6.9,Y
2022-03-26,4.2,Y
2022-03-27,3.6,Y
2022-03-28,6.5,Y
2022-03-29,-1.3,Y
2022-03-30,-2.1,Y
2022-03-31,-2.3,Y
2022-04-01,-1.5,Y
2022-04-02,-1.3,Y
2022-04-03,1.4,Y
2022-04-04,0.4,Y
2022-04-05,-2.0,Y
2022-04-06,0.5,Y
2022-04-07,-0.1,Y
2022-04-08,-0.5,Y
2022-04-09,-1.6,Y
2022-04-10,1.6,Y
2022-04-11,2.9,Y
2022-04-12,2.9,Y
2022-04-13,3.4,Y
2022-04-14,3.4,Y
2022-04-15,4.5,Y
2022-04-16,6.2,Y
2022-04-17,9.9,Y
2022-04-18,10.7,Y
2022-04-19,9.3,Y
2022-04-20,9.5,Y
2022-04-21,9.7,Y
2022-04-22,8.3,Y
2022-04-23,6.5,Y
2022-04-24,5.5,Y
2022-04-25,8.0,Y
2022-04-26,6.1,Y
2022-04-27,3.8,Y
2022-04-28,6.5,Y
2022-04-29,5.3,Y
2022-04-30,6.3,Y
2022-05-01,8.7,Y
2022-05-02,9.4,Y
2022-05-03,6.6,Y
2022-05-04,7.2,Y
2022-05-05,11.2,Y
