Datum,Lufttemperatur,Kvalitet
2022-01-01,-0.5,Y
2022-01-02,2.8,Y
2022-01-03,3.9,Y
2022-01-04,1.2,Y
2022-01-05,-1.5,Y
2022-01-06,-6.2,Y
2022-01-07,-5.0,Y
2022-01-08,0.1,Y
2022-01-09,-0.2,Y
2022-01-10,-1.6,Y
2022-01-11,-0.9,Y
2022-01-12,2.2,Y
2022-01-13,7.4,Y
2022-01-14,4.3,Y
2022-01-15,0.4,Y
2022-01-16,2.8,Y
2022-01-17,1.0,Y
2022-01-18,0.5,Y
2022-01-19,4.1,Y
2022-01-20,-1.9,Y
2022-01-21,-2.3,Y
2022-01-22,-4.0,Y
2022-01-23,-0.7,Y
2022-01-24,3.8,Y
2022-01-25,-0.8,Y
2022-01-26,1.6,Y
2022-01-27,2.5,Y
2022-01-28,0.8,Y
2022-01-29,3.0,Y
2022-01-30,0.2,Y
2022-01-31,-2.3,Y
2022-02-01,-4.5,Y
2022-02-02,-5.3,Y
2022-02-03,-2.6,Y
2022-02-04,2.5,Y
2022-02-05,0.9,Y
2022-02-06,2.5,Y
2022-02-07,-0.4,Y
2022-02-08,1.8,Y
2022-02-09,3.4,Y
2022-02-10,3.2,Y
2022-02-11,-1.1,Y
2022-02-12,1.8,Y
2022-02-13,2.5,Y
2022-02-14,2.5,Y
2022-02-15,3.2,Y
2022-02-16,2.9,Y
2022-02-17,1.0,Y
2022-02-18,0.8,Y
2022-02-19,-0.1,Y
2022-02-20,-0.9,Y
2022-02-21,0.8,Y
2022-02-22,-4.4,Y
2022-02-23,-1.6,Y
2022-02-24,4.1,Y
2022-02-25,1.5,Y
2022-02-26,-0.4,Y
2022-02-27,2.6,Y
2022-02-28,0.4,Y
2022-03-01,2.3,Y
2022-03-02,2.4,Y
2022-03-03,1.8,Y
2022-03-04,-1.1,Y
2022-03-05,-1.0,Y
2022-03-06,1.6,Y
2022-03-07,2.4,Y
2022-03-08,2.2,Y
2022-03-09,0.6,Y
2022-03-10,2.1,Y
2022-03-11,0.6,Y
2022-03-12,0.5,Y
2022-03-13,0.4,Y
2022-03-14,0.3,Y
2022-03-15,-0.0,Y
2022-03-16,0.1,Y
2022-03-17,2.0,Y
2022-03-18,5.7,Y
2022-03-19,3.5,Y
2022-03-20,3.8,Y
2022-03-21,2.8,Y
2022-03-22,2.1,Y
2022-03-23,5.1,Y
2022-03-24,8.3,Y
2022-03-25,9.3,Y
2022-03-26,5.3,Y
2022-03-27,3.5,Y
2022-03-28,8.7,Y
2022-03-29,-1.6,Y
2022-03-30,-2.0,Y
2022-03-31,-1.9,Y
2022-04-01,-1.8,Y
2022-04-02,-1.2,Y
2022-04-03,2.1,Y
2022-04-04,1.2,Y
2022-04-05,-0.9,Y
2022-04-06,1.4,Y
2022-04-07,1.7,Y
2022-04-08,0.8,Y
2022-04-09,1.0,Y
2022-04-10,4.8,Y
2022-04-11,5.4,Y
2022-04-12,5.2,Y
2022-04-13,3.2,Y
2022-04-14,4.1,Y
2022-04-15,5.5,Y
2022-04-26,6.6,Y
2022-04-27,3.5,Y
2022-04-28,6.0,Y
2022-04-29,5.0,Y
2022-04-30,5.9,Y
2022-05-01,7.7,Y
2022-05-02,10.3,Y
2022-05-03,7.0,Y
2022-05-04,5.6,Y
2022-05-05,9.5,Y
2022-05-06,10.2,Y
2022-05-07,8.7,Y
2022-05-08,7.4,Y
2022-05-09,8.2,Y
2022-05-10,8.9,Y
2022-05-11,11.1,Y
2022-05-12,12.1,Y
2022-05-13,11.9,Y
2022-05-14,11.6,Y
2022-05-15,10.3,Y
2022-05-16,8.2,Y
2022-05-17,7.4,Y
2022-05-18,10.9,Y
2022-05-19,14.4,Y
2022-05-20,10.0,Y
2022-05-21,9.3,Y
2022-05-22,9.7,Y
2022-05-23,9.7,Y
2022-05-24,10.1,Y
2022-05-25,13.1,Y
2022-05-26,11.4,Y
2022-05-27,11.7,Y
2022-05-28,10.1,Y
2022-05-29,10.7,Y
2022-05-30,10.0,Y
2022-05-31,10.7,Y
2022-06-01,12.6,Y
2022-06-02,11.0,Y
2022-06-03,13.4,Y
2022-06-04,15.0,Y
2022-06-05,16.2,Y
2022-06-06,12.9,Y
2022-06-07,13.2,Y
2022-06-08,14.4,Y
2022-06-09,15.8,Y
2022-06-10,15.6,Y
2022-06-11,16.0,Y
2022-06-12,15.7,Y
2022-06-13,15.0,Y
2022-06-14,15.1,Y
2022-06-15,15.3,Y
2022-06-16,15.9,Y
2022-06-17,16.1,Y
2022-06-18,17.3,Y
2022-06-19,17.0,Y
2022-06-20,13.6,Y
2022-06-21,16.1,Y
2022-06-22,16.6,Y
2022-06-23,17.3,Y
2022-06-24,19.3,Y
2022-06-25,20.8,Y
2022-06-26,20.7,Y
2022-06-27,21.6,Y
2022-06-28,22.3,Y
2022-06-29,20.0,Y
2022-06-30,21.8,Y
2022-07-01,20.6,Y
2022-07-02,20.4,Y
2022-07-03,18.5,Y
2022-07-04,19.3,Y
2022-07-05,16.9,Y
2022-07-06,16.4,Y
2022-07-07,13.3,Y
2022-07-08,15.8,Y
2022-07-09,17.6,Y
2022-07-10,14.7,Y
2022-07-11,16.5,Y
2022-07-12,18.9,Y
2022-07-13,19.0,Y
2022-07-14,15.3,Y
2022-07-15,13.8,Y
2022-07-16,13.6,Y
2022-07-17,16.5,Y
2022-07-18,18.0,Y
2022-07-19,18.1,Y
2022-07-20,19.7,Y
2022-07-21,22.0,Y
2022-07-22,20.7,Y
2022-07-23,15.8,Y
2022-07-24,19.1,Y
2022-07-25,18.4,Y
2022-07-26,19.0,Y
2022-07-27,16.3,Y
2022-07-28,14.7,Y
2022-07-29,16.7,Y
2022-07-30,17.9,Y
2022-07-31,18.1,Y
2022-08-01,18.9,Y
2022-08-02,17.1,Y
2022-08-03,19.0,Y
2022-08-04,21.8,Y
2022-08-05,20.4,Y
2022-08-06,16.4,Y
2022-08-07,17.0,Y
2022-08-08,17.5,Y
2022-08-09,18.2,Y
2022-08-10,17.8,Y
2022-08-11,22.2,Y
2022-08-12,20.2,Y
2022-08-13,21.5,Y
2022-08-14,20.3,Y
2022-08-15,20.6,Y
2022-08-16,21.9,Y
2022-08-17,22.3,Y
2022-08-18,20.4,Y
2022-08-19,22.8,Y
2022-08-20,21.6,Y
2022-08-21,18.7,Y
2022-08-22,17.9,Y
2022-08-23,16.4,Y
2022-08-24,16.8,Y
2022-08-25,16.5,Y
2022-08-26,16.8,Y
2022-08-27,20.3,Y
2022-08-28,15.9,Y
2022-08-29,14.4,Y
2022-08-30,14.7,Y
2022-08-31,13.0,Y
2022-09-01,12.1,Y
2022-09-02,10.6,Y
2022-09-03,9.6,Y
2022-09-04,12.0,Y
2022-09-05,11.6,Y
2022-09-06,13.7,Y
2022-09-07,12.0,Y
2022-09-08,11.7,Y
2022-09-09,14.1,Y
2022-09-10,12.6,Y
2022-09-11,13.6,Y
2022-09-12,12.2,Y
2022-09-13,14.4,Y
2022-09-14,13.5,Y
2022-09-15,11.7,Y
2022-09-16,12.1,Y
2022-09-17,12.2,Y
2022-09-18,10.9,Y
2022-09-19,10.5,Y
2022-09-20,9.9,Y
2022-09-21,9.9,Y
2022-09-22,8.9,Y
2022-09-23,12.2,Y
2022-09-24,12.0,Y
2022-09-25,10.8,Y
2022-09-26,11.6,Y
2022-09-27,13.4,Y
2022-09-28,12.6,Y
2022-09-29,8.1,Y
2022-09-30,8.3,Y
2022-10-01,12.6,Y
2022-10-02,11.2,Y
2022-10-03,9.0,Y
2022-10-04,10.4,Y
2022-10-05,14.2,Y
2022-10-06,13.8,Y
2022-10-07,13.8,Y
2022-10-08,10.8,Y
2022-10-09,8.7,Y
2022-10-10,11.3,Y
2022-10-11,9.0,Y
2022-10-12,6.0,Y
2022-10-13,10.8,Y
2022-10-14,9.7,Y
2022-10-15,12.4,Y
2022-10-16,11.5,Y
2022-10-17,10.5,Y
2022-10-18,8.2,Y
2022-10-19,4.4,Y
2022-10-20,4.0,Y
2022-10-21,6.5,Y
2022-10-22,9.4,Y
2022-10-23,6.4,Y
2022-10-24,9.2,Y
2022-10-25,11.6,Y
2022-10-26,9.0,Y
2022-10-27,11.3,Y
2022-10-28,11.7,Y
2022-10-29,12.9,Y
2022-10-30,4.5,Y
2022-10-31,8.5,Y
2022-11-01,7.2,Y
2022-11-02,10.3,Y
