Datum,Lufttemperatur,Kvalitet
2022-01-01,-4.2,Y
2022-01-02,-2.1,Y
2022-01-03,-0.9,Y
2022-01-04,-2.4,Y
2022-01-05,-5.4,Y
2022-01-06,-8.4,Y
2022-01-07,-16.4,Y
2022-01-08,-6.4,Y
2022-01-09,-3.5,Y
2022-01-10,-3.9,Y
2022-01-11,-0.5,Y
2022-01-12,1.0,Y
2022-01-13,5.3,Y
2022-01-14,2.1,Y
2022-01-15,-0.5,Y
2022-01-16,0.2,Y
2022-01-17,0.7,Y
2022-01-18,-0.9,Y
2022-01-19,2.5,Y
2022-01-20,-2.1,Y
2022-01-21,-5.0,Y
2022-01-22,-5.7,Y
2022-01-23,-2.8,Y
2022-01-24,1.2,Y
2022-01-25,-4.7,Y
2022-01-26,-1.1,Y
2022-01-27,-1.2,Y
2022-01-28,-0.8,Y
2022-01-29,1.3,Y
2022-01-30,1.0,Y
2022-01-31,-8.6,Y
2022-02-01,-10.0,Y
2022-02-02,-9.4,Y
2022-02-03,-12.7,Y
2022-02-04,0.0,Y
2022-02-05,-2.5,Y
2022-02-06,-0.9,Y
2022-02-07,-1.8,Y
2022-02-08,1.7,Y
2022-02-09,1.7,Y
2022-02-10,-0.0,Y
2022-02-11,-4.0,Y
2022-02-12,0.4,Y
2022-02-13,3.3,Y
2022-02-14,0.0,Y
2022-02-15,-0.6,Y
2022-02-16,0.5,Y
2022-02-17,-2.8,Y
2022-02-18,-3.0,Y
2022-02-19,-6.0,Y
2022-02-20,-10.7,Y
2022-02-21,-3.6,Y
2022-02-22,-5.4,Y
2022-02-23,-1.6,Y
2022-02-24,1.7,Y
2022-02-25,-0.9,Y
2022-02-26,-3.1,Y
2022-02-27,4.2,Y
2022-02-28,1.1,Y
2022-03-01,2.3,Y
2022-03-02,2.1,Y
2022-03-03,-0.9,Y
2022-03-04,-4.6,Y
2022-03-05,-1.9,Y
2022-03-06,-0.4,Y
2022-03-07,2.3,Y
2022-03-08,-1.3,Y
2022-03-09,-3.9,Y
2022-03-10,-1.7,Y
2022-03-11,2.6,Y
2022-03-12,-3.2,Y
2022-03-13,-3.7,Y
2022-03-14,-2.9,Y
2022-03-15,-2.2,Y
2022-03-16,-0.9,Y
2022-03-17,-0.8,Y
2022-03-18,3.5,Y
2022-03-19,4.8,Y
2022-03-20,3.1,Y
2022-03-21,3.0,Y
2022-03-22,0.4,Y
2022-03-23,5.4,Y
2022-03-24,6.5,Y
2022-03-25,8.3,Y
2022-03-26,3.8,Y
2022-03-27,3.5,Y
2022-03-28,4.5,Y
2022-03-29,-2.6,Y
2022-03-30,-2.4,Y
2022-03-31,-3.0,Y
2022-04-01,-2.5,Y
2022-04-02,-1.9,Y
2022-04-03,1.9,Y
2022-04-04,-0.9,Y
2022-04-05,-3.6,Y
2022-04-06,-0.7,Y
2022-04-07,-2.1,Y
2022-04-08,-2.1,Y
2022-04-09,0.5,Y
2022-04-10,4.5,Y
2022-04-11,4.2,Y
2022-04-12,3.6,Y
2022-04-13,1.8,Y
2022-04-14,3.6,Y
2022-04-15,5.5,Y
2022-04-16,5.7,Y
2022-04-17,7.7,Y
2022-04-18,8.9,Y
2022-04-19,9.2,Y
2022-04-20,9.2,Y
2022-04-21,9.5,Y
2022-04-22,9.2,Y
2022-04-23,5.9,Y
2022-04-24,5.5,Y
2022-04-25,7.2,Y
2022-04-26,4.1,Y
2022-04-27,3.1,Y
2022-04-28,5.8,Y
2022-04-29,4.2,Y
2022-04-30,6.5,Y
2022-05-01,6.8,Y
2022-05-02,8.4,Y
2022-05-03,5.0,Y
2022-05-04,5.9,Y
2022-05-05,10.9,Y
2022-05-06,10.9,Y
2022-05-07,8.9,Y
2022-05-08,5.7,Y
2022-05-09,10.4,Y
2022-05-10,11.6,Y
2022-05-11,10.5,Y
2022-05-12,10.5,Y
2022-05-13,10.7,Y
2022-05-14,10.8,Y
2022-05-15,9.1,Y
2022-05-16,8.2,Y
2022-05-17,7.8,Y
2022-05-18,11.9,Y
2022-05-19,14.3,Y
2022-05-20,10.8,Y
2022-05-21,11.3,Y
2022-05-22,11.6,Y
2022-05-23,11.5,Y
2022-05-24,13.5,Y
2022-05-25,11.6,Y
2022-05-26,10.3,Y
2022-05-27,10.6,Y
2022-05-28,10.8,Y
2022-05-29,9.5,Y
2022-05-30,11.2,Y
2022-05-31,10.3,Y
2022-06-01,11.9,Y
2022-06-02,10.7,Y
2022-06-03,13.5,Y
2022-06-04,14.9,Y
2022-06-05,14.6,Y
2022-06-06,13.8,Y
2022-06-07,14.9,Y
2022-06-08,13.4,Y
2022-06-09,15.8,Y
2022-06-10,17.5,Y
2022-06-11,15.2,Y
2022-06-12,14.8,Y
2022-06-13,13.9,Y
2022-06-14,14.6,Y
2022-06-15,15.3,Y
2022-06-16,13.9,Y
2022-06-17,16.3,Y
2022-06-18,15.9,Y
2022-06-19,12.2,Y
2022-06-20,16.1,Y
2022-06-21,16.2,Y
2022-06-22,13.0,Y
2022-06-23,20.6,Y
2022-06-24,20.9,Y
2022-06-25,21.3,Y
2022-06-26,22.3,Y
2022-06-27,22.8,Y
2022-06-28,19.3,Y
2022-06-29,18.1,Y
2022-06-30,20.1,Y
2022-07-01,19.7,Y
2022-07-02,18.1,Y
2022-07-03,17.1,Y
2022-07-04,14.0,Y
2022-07-05,14.8,Y
2022-07-06,15.6,Y
2022-07-07,15.5,Y
2022-07-08,14.1,Y
2022-07-09,14.0,Y
2022-07-10,13.0,Y
2022-07-11,17.0,Y
2022-07-12,17.7,Y
2022-07-13,16.1,Y
2022-07-14,12.9,Y
2022-07-15,11.5,Y
2022-07-16,13.1,Y
2022-07-17,13.4,Y
2022-07-18,16.5,Y
2022-07-19,16.5,Y
2022-07-20,21.7,Y
2022-07-21,21.7,Y
2022-07-22,14.4,Y
2022-07-23,15.4,Y
2022-07-24,15.5,Y
2022-07-25,17.1,Y
2022-07-26,16.5,Y
2022-07-27,14.9,Y
2022-07-28,12.8,Y
2022-07-29,14.3,Y
2022-07-30,17.9,Y
2022-07-31,17.0,Y
2022-08-01,15.4,Y
2022-08-02,12.4,Y
2022-08-03,16.9,Y
2022-08-04,17.6,Y
2022-08-05,16.7,Y
2022-08-06,12.0,Y
2022-08-07,13.2,Y
2022-08-08,14.3,Y
2022-08-09,16.0,Y
2022-08-10,19.6,Y
2022-08-11,20.6,Y
2022-08-12,18.8,Y
2022-08-13,20.5,Y
2022-08-14,18.8,Y
2022-08-15,20.1,Y
2022-08-16,18.3,Y
2022-08-17,20.2,Y
2022-08-18,14.4,Y
2022-08-19,18.7,Y
2022-08-20,18.9,Y
2022-08-21,16.0,Y
2022-08-22,14.8,Y
2022-08-23,13.7,Y
2022-08-24,14.5,Y
2022-08-25,16.6,Y
2022-08-26,14.6,Y
2022-08-27,17.0,Y
2022-08-28,14.4,Y
2022-08-29,11.6,Y
2022-08-30,11.9,Y
2022-08-31,12.8,Y
2022-09-01,10.6,Y
2022-09-02,9.5,Y
2022-09-03,9.7,Y
2022-09-04,9.0,Y
2022-09-05,11.3,Y
2022-09-06,12.1,Y
2022-09-07,9.4,Y
2022-09-08,10.0,Y
2022-09-09,8.3,Y
2022-09-10,9.6,Y
2022-09-11,12.1,Y
2022-09-12,10.5,Y
2022-09-13,11.3,Y
2022-09-14,9.9,Y
2022-09-15,10.0,Y
2022-09-16,11.4,Y
2022-09-17,11.2,Y
2022-09-18,11.0,Y
2022-09-19,9.7,Y
2022-09-20,9.5,Y
2022-09-21,5.9,Y
2022-09-22,7.2,Y
2022-09-23,12.2,Y
2022-09-24,10.6,Y
2022-09-25,10.7,Y
2022-09-26,9.0,Y
2022-09-27,10.7,Y
2022-09-28,10.7,Y
2022-09-29,7.7,Y
2022-09-30,6.7,Y
2022-10-01,9.6,Y
2022-10-02,8.7,Y
2022-10-03,7.4,Y
2022-10-04,6.3,Y
2022-10-05,13.9,Y
2022-10-06,10.6,Y
2022-10-07,11.2,Y
2022-10-08,7.7,Y
