Datum,Lufttemperatur,Kvalitet
2022-01-01,3.2,Y
2022-01-02,5.6,Y
2022-01-03,5.8,Y
2022-01-04,0.9,Y
2022-01-05,-1.2,Y
2022-01-06,-6.5,Y
2022-01-07,-1.2,Y
2022-01-08,0.4,Y
2022-01-09,0.2,Y
2022-01-10,-1.2,Y
2022-01-11,-1.3,Y
2022-01-12,3.2,Y
2022-01-13,6.4,Y
2022-01-14,4.7,Y
2022-01-15,-1.0,Y
2022-01-16,4.1,Y
2022-01-17,1.1,Y
2022-01-18,0.3,Y
2022-01-19,4.6,Y
2022-01-20,-0.9,Y
2022-01-21,0.1,Y
2022-01-22,-2.2,Y
2022-01-23,2.3,Y
2022-01-24,4.7,Y
2022-01-25,0.6,Y
2022-01-26,4.0,Y
2022-01-27,5.2,Y
2022-01-28,0.5,Y
2022-01-29,4.9,Y
2022-01-30,3.8,Y
2022-01-31,-3.4,Y
2022-02-01,-1.9,Y
2022-02-02,-3.1,Y
2022-02-03,-0.5,Y
2022-02-04,2.6,Y
2022-02-05,2.3,Y
2022-02-06,2.1,Y
2022-02-07,1.9,Y
2022-02-08,4.1,Y
2022-02-09,4.3,Y
2022-02-10,2.3,Y
2022-02-11,-1.4,Y
2022-02-12,0.9,Y
2022-02-13,1.5,Y
2022-02-14,4.0,Y
2022-02-15,4.0,Y
2022-02-16,2.2,Y
2022-02-17,1.8,Y
2022-02-18,2.7,Y
2022-02-19,1.1,Y
2022-02-20,-0.5,Y
2022-02-21,1.0,Y
2022-02-22,-1.8,Y
2022-02-23,2.3,Y
2022-02-24,2.4,Y
2022-02-25,1.3,Y
2022-02-26,-0.8,Y
2022-02-27,-0.4,Y
2022-02-28,1.3,Y
2022-03-01,0.1,Y
2022-03-02,2.2,Y
2022-03-03,0.5,Y
2022-03-04,-1.6,Y
2022-03-05,-1.4,Y
2022-03-06,0.6,Y
2022-03-07,1.0,Y
2022-03-08,-0.5,Y
2022-03-09,1.3,Y
2022-03-10,1.8,Y
2022-03-11,1.5,Y
2022-03-12,4.0,Y
2022-03-13,4.2,Y
2022-03-14,4.1,Y
2022-03-15,1.5,Y
2022-03-16,3.9,Y
2022-03-17,2.9,Y
2022-03-18,5.2,Y
2022-03-19,3.0,Y
2022-03-20,3.3,Y
2022-03-21,2.4,Y
2022-03-22,2.7,Y
2022-03-23,2.8,Y
2022-03-24,4.6,Y
2022-03-25,6.1,Y
2022-03-26,5.3,Y
2022-03-27,6.9,Y
2022-03-28,7.1,Y
2022-03-29,1.4,Y
2022-03-30,-1.7,Y
2022-03-31,-0.7,Y
2022-04-01,-1.2,Y
2022-04-02,-0.5,Y
2022-04-03,1.2,Y
2022-04-04,2.4,Y
2022-04-05,0.2,Y
2022-04-06,-0.9,Y
2022-04-07,2.9,Y
2022-04-08,0.8,Y
2022-04-09,2.7,Y
2022-04-10,4.9,Y
2022-04-11,3.2,Y
2022-04-12,4.3,Y
2022-04-13,8.0,Y
2022-04-14,7.3,Y
2022-04-15,6.4,Y
2022-04-16,5.0,Y
2022-04-17,6.8,Y
2022-04-18,8.5,Y
2022-04-19,11.3,Y
2022-04-20,9.2,Y
2022-04-21,10.8,Y
2022-04-22,10.6,Y
2022-04-23,8.4,Y
2022-04-24,6.7,Y
2022-04-25,7.9,Y
2022-04-26,7.0,Y
2022-04-27,7.6,Y
2022-04-28,9.0,Y
2022-04-29,7.6,Y
2022-04-30,8.6,Y
2022-05-01,9.6,Y
2022-05-02,7.5,Y
2022-05-03,8.8,Y
2022-05-04,8.1,Y
2022-05-05,8.3,Y
2022-05-06,9.2,Y
2022-05-07,11.5,Y
2022-05-08,8.7,Y
2022-05-09,10.6,Y
2022-05-10,11.6,Y
2022-05-11,11.0,Y
2022-05-12,10.3,Y
2022-05-13,9.2,Y
2022-05-14,11.2,Y
2022-05-15,11.9,Y
2022-05-16,10.4,Y
2022-05-17,10.6,Y
2022-05-18,12.8,Y
2022-05-19,15.2,Y
2022-05-20,13.6,Y
2022-05-21,10.2,Y
2022-05-22,10.5,Y
2022-05-23,13.3,Y
2022-05-24,12.7,Y
2022-05-25,11.6,Y
2022-05-26,10.7,Y
2022-05-27,9.1,Y
2022-05-28,11.2,Y
2022-05-29,12.1,Y
2022-05-30,11.6,Y
2022-05-31,11.5,Y
2022-06-01,12.3,Y
2022-06-02,10.9,Y
2022-06-03,12.1,Y
2022-06-04,14.9,Y
2022-06-05,15.6,Y
2022-06-06,16.5,Y
2022-06-07,15.8,Y
2022-06-08,12.5,Y
2022-06-09,14.5,Y
2022-06-10,14.8,Y
2022-06-11,16.2,Y
2022-06-12,13.9,Y
2022-06-13,12.9,Y
2022-06-14,15.5,Y
2022-06-15,14.9,Y
2022-06-16,16.0,Y
2022-06-17,14.7,Y
2022-06-18,15.5,Y
2022-06-19,14.0,Y
2022-06-20,14.6,Y
2022-06-21,14.5,Y
2022-06-22,14.6,Y
2022-06-23,15.9,Y
2022-06-24,20.7,Y
2022-06-25,22.2,Y
2022-06-26,23.1,Y
2022-06-27,24.8,Y
2022-06-28,19.1,Y
2022-06-29,17.8,Y
2022-06-30,20.6,Y
2022-07-01,22.3,Y
2022-07-02,17.7,Y
2022-07-03,15.5,Y
2022-07-04,15.5,Y
2022-07-05,14.0,Y
2022-07-06,14.5,Y
2022-07-07,16.4,Y
2022-07-08,15.7,Y
2022-07-09,16.4,Y
2022-07-10,15.4,Y
2022-07-11,16.8,Y
2022-07-12,16.8,Y
2022-07-13,18.4,Y
2022-07-14,14.7,Y
2022-07-15,14.6,Y
2022-07-16,15.1,Y
2022-07-17,15.1,Y
2022-07-18,18.0,Y
2022-07-19,20.1,Y
2022-07-20,23.6,Y
2022-07-21,24.5,Y
2022-07-22,19.6,Y
2022-07-23,16.9,Y
2022-07-24,16.0,Y
2022-07-25,17.2,Y
2022-07-26,14.8,Y
2022-07-27,16.5,Y
2022-07-28,16.8,Y
2022-07-29,18.3,Y
2022-07-30,18.0,Y
2022-07-31,17.9,Y
2022-08-01,17.2,Y
2022-08-02,13.7,Y
2022-08-03,18.1,Y
2022-08-04,20.2,Y
2022-08-05,15.6,Y
2022-08-06,13.9,Y
2022-08-07,13.4,Y
2022-08-08,15.8,Y
2022-08-09,15.0,Y
2022-08-10,16.9,Y
2022-08-11,18.8,Y
2022-08-12,19.7,Y
2022-08-13,20.8,Y
2022-08-14,21.5,Y
2022-08-15,21.0,Y
2022-08-16,21.2,Y
2022-08-17,19.4,Y
2022-08-18,20.2,Y
2022-08-19,20.2,Y
2022-08-20,17.7,Y
2022-08-21,15.6,Y
2022-08-22,15.2,Y
2022-08-23,15.3,Y
2022-08-24,17.1,Y
2022-08-25,18.3,Y
2022-08-26,19.6,Y
2022-08-27,17.2,Y
2022-08-28,16.8,Y
2022-08-29,14.0,Y
2022-08-30,12.1,Y
2022-08-31,12.8,Y
2022-09-01,12.2,Y
2022-09-02,12.7,Y
2022-09-03,13.0,Y
2022-09-04,13.6,Y
2022-09-05,13.2,Y
2022-09-06,12.1,Y
2022-09-07,11.4,Y
2022-09-08,13.2,Y
2022-09-09,12.6,Y
2022-09-10,13.7,Y
2022-09-11,13.3,Y
2022-09-12,12.6,Y
2022-09-13,13.4,Y
2022-09-14,13.2,Y
2022-09-15,11.0,Y
2022-09-16,10.7,Y
2022-09-17,11.5,Y
2022-09-18,10.3,Y
2022-09-19,10.3,Y
2022-09-20,9.6,Y
2022-09-21,8.1,Y
2022-09-22,9.1,Y
2022-09-23,9.8,Y
2022-09-24,11.2,Y
2022-09-25,10.4,Y
2022-09-26,10.0,Y
2022-09-27,11.0,Y
2022-09-28,12.0,Y
2022-09-29,9.1,Y
2022-09-30,8.4,Y
2022-10-01,9.8,Y
2022-10-02,10.2,Y
2022-10-03,9.1,Y
2022-10-04,8.9,Y
2022-10-05,13.1,Y
2022-10-06,11.4,Y
2022-10-07,13.0,Y
2022-10-08,9.5,Y
2022-10-09,7.3,Y
2022-10-10,10.4,Y
2022-10-11,7.9,Y
2022-10-12,7.7,Y
2022-10-13,9.5,Y
2022-10-14,10.1,Y
2022-10-15,11.7,Y
2022-10-16,10.8,Y
2022-10-17,8.4,Y
2022-10-18,10.8,Y
2022-10-19,3.1,Y
2022-10-20,2.8,Y
2022-10-21,7.0,Y
2022-10-22,8.3,Y
2022-10-23,10.2,Y
2022-10-24,10.9,Y
2022-10-25,11.7,Y
2022-10-26,10.4,Y
2022-10-27,12.4,Y
2022-10-28,12.8,Y
2022-10-29,11.8,Y
2022-10-30,11.2,Y
2022-10-31,12.0,Y
2022-11-01,10.2,Y
2022-11-02,9.7,Y
2022-11-03,8.9,Y
2022-11-04,9.3,Y
2022-11-05,8.3,Y
2022-11-06,9.3,Y
2022-11-07,9.0,Y
2022-11-08,10.9,Y
2022-11-09,10.3,Y
2022-11-10,10.4,Y
2022-11-11,12.7,Y
2022-11-12,11.7,Y
2022-11-13,10.5,Y
2022-11-14,7.6,Y
2022-11-15,7.1,Y
2022-11-16,4.6,Y
2022-11-17,3.0,Y
2022-11-18,2.2,Y
2022-11-19,0.9,Y
2022-11-20,-0.4,Y
2022-11-21,-1.1,Y
2022-11-22,-0.1,Y
2022-11-23,2.7,Y
2022-11-24,3.6,Y
2022-11-25,3.4,Y
2022-11-26,3.8,Y
2022-11-27,4.9,Y
2022-11-28,5.0,Y
2022-11-29,3.9,Y
2022-11-30,2.1,Y
2022-12-01,2.5,Y
2022-12-02,2.4,Y
2022-12-03,0.5,Y
2022-12-04,0.3,Y
2022-12-05,0.4,Y
2022-12-06,-1.7,Y
2022-12-07,-2.2,Y
2022-12-08,-5.0,Y
2022-12-09,-2.1,Y
2022-12-10,-5.5,Y
2022-12-11,-5.0,Y
2022-12-12,-4.3,Y
2022-12-13,-8.1,Y
2022-12-14,-3.6,Y
2022-12-15,-10.3,Y
2022-12-16,-10.2,Y
2022-12-17,-3.3,Y
2022-12-18,1.2,Y
2022-12-19,-1.2,Y
2022-12-20,4.5,Y
