Datum,Lufttemperatur,Kvalitet
2022-01-01,1.5,Y
2022-01-02,6.6,Y
2022-01-03,6.2,Y
2022-01-04,1.5,Y
2022-01-05,-1.2,Y
2022-01-06,-3.7,Y
2022-01-07,-2.2,Y
2022-01-08,-0.7,Y
2022-01-09,-0.2,Y
2022-01-10,-0.5,Y
2022-01-11,-2.1,Y
2022-01-12,3.7,Y
2022-01-13,6.5,Y
2022-01-14,4.4,Y
2022-01-15,1.1,Y
2022-01-16,4.0,Y
2022-01-17,1.5,Y
2022-01-18,1.6,Y
2022-01-19,4.3,Y
2022-01-20,-1.1,Y
2022-01-21,-0.5,Y
2022-01-22,-2.0,Y
2022-01-23,2.8,Y
2022-01-24,4.9,Y
2022-01-25,1.0,Y
2022-01-26,3.8,Y
2022-01-27,4.3,Y
2022-01-28,0.8,Y
2022-01-29,4.9,Y
2022-01-30,3.2,Y
2022-01-31,-2.8,Y
2022-02-01,-3.0,Y
2022-02-02,-3.4,Y
2022-02-03,-0.7,Y
2022-02-04,2.8,Y
2022-02-05,2.4,Y
2022-02-06,1.9,Y
2022-02-07,1.4,Y
2022-02-08,4.0,Y
2022-02-09,3.9,Y
2022-02-10,2.9,Y
2022-02-11,-0.6,Y
2022-02-12,1.9,Y
2022-02-13,2.3,Y
2022-02-14,4.1,Y
2022-02-15,3.8,Y
2022-02-16,2.6,Y
2022-02-17,1.2,Y
2022-02-18,2.5,Y
2022-02-19,0.8,Y
2022-02-20,-0.5,Y
2022-02-21,0.2,Y
2022-02-22,-3.3,Y
2022-02-23,1.2,Y
2022-02-24,2.8,Y
2022-02-25,2.4,Y
2022-02-26,0.0,Y
2022-02-27,2.1,Y
2022-02-28,1.2,Y
2022-03-01,1.4,Y
2022-03-02,3.4,Y
2022-03-03,2.1,Y
2022-03-04,-2.4,Y
2022-03-05,0.2,Y
2022-03-06,1.4,Y
2022-03-07,3.0,Y
2022-03-08,0.9,Y
2022-03-09,-0.4,Y
2022-03-10,1.5,Y
2022-03-11,0.9,Y
2022-03-12,1.6,Y
2022-03-13,2.8,Y
2022-03-14,3.1,Y
2022-03-15,2.4,Y
2022-03-16,2.2,Y
2022-03-17,2.3,Y
2022-03-18,6.4,Y
2022-03-19,4.8,Y
2022-03-20,5.3,Y
2022-03-21,3.7,Y
2022-03-22,3.8,Y
2022-03-23,5.0,Y
2022-03-24,7.9,Y
2022-03-25,9.6,Y
2022-03-26,5.9,Y
2022-03-27,6.9,Y
2022-03-28,7.2,Y
2022-03-29,1.2,Y
2022-03-30,-1.5,Y
2022-03-31,-0.5,Y
2022-04-01,-1.4,Y
2022-04-02,-0.1,Y
2022-04-03,3.0,Y
2022-04-04,2.6,Y
2022-04-05,0.6,Y
2022-04-06,0.7,Y
2022-04-07,0.6,Y
2022-04-08,-0.5,Y
2022-04-09,1.4,Y
2022-04-10,5.0,Y
2022-04-11,4.8,Y
2022-04-12,6.7,Y
2022-04-13,6.1,Y
2022-04-14,6.0,Y
2022-04-15,6.3,Y
2022-04-16,8.6,Y
2022-04-17,9.2,Y
2022-04-18,9.7,Y
2022-04-19,11.5,Y
2022-04-20,11.3,Y
2022-04-21,11.4,Y
2022-04-22,11.8,Y
2022-04-23,8.9,Y
2022-04-24,6.0,Y
2022-04-25,9.0,Y
2022-04-26,8.5,Y
2022-04-27,6.2,Y
2022-04-28,7.2,Y
2022-04-29,7.5,Y
2022-04-30,9.0,Y
2022-05-01,9.8,Y
2022-05-02,10.2,Y
2022-05-03,8.3,Y
2022-05-04,9.4,Y
2022-05-05,10.2,Y
2022-05-06,11.1,Y
2022-05-07,12.5,Y
2022-05-08,9.9,Y
2022-05-09,11.3,Y
2022-05-10,12.3,Y
2022-05-11,11.2,Y
2022-05-12,10.8,Y
2022-05-13,9.9,Y
2022-05-14,12.2,Y
2022-05-15,13.1,Y
2022-05-16,12.3,Y
2022-05-17,10.4,Y
2022-05-18,14.3,Y
2022-05-19,16.2,Y
2022-05-20,12.6,Y
2022-05-21,9.7,Y
