Datum,Lufttemperatur,Kvalitet
2022-01-01,1.3,Y
2022-01-02,4.1,Y
2022-01-03,4.5,Y
2022-01-04,-0.8,Y
2022-01-05,-1.6,Y
2022-01-06,-6.7,Y
2022-01-07,-3.8,Y
2022-01-08,-0.7,Y
2022-01-09,-1.7,Y
2022-01-10,-1.6,Y
2022-01-11,-3.6,Y
2022-01-12,1.4,Y
2022-01-13,4.6,Y
2022-01-14,3.8,Y
2022-01-15,-1.3,Y
2022-01-16,2.5,Y
2022-01-17,-0.3,Y
2022-01-18,-0.2,Y
2022-01-19,1.8,Y
2022-01-20,-2.7,Y
2022-01-21,-2.4,Y
2022-01-22,-4.8,Y
2022-01-23,-0.5,Y
2022-01-24,3.1,Y
2022-01-25,0.0,Y
2022-01-26,1.5,Y
2022-01-27,3.0,Y
2022-01-28,-1.3,Y
2022-01-29,2.4,Y
2022-01-30,1.2,Y
2022-01-31,-4.6,Y
2022-02-01,-4.4,Y
2022-02-02,-4.5,Y
2022-02-03,-2.4,Y
2022-02-04,1.2,Y
2022-02-05,0.7,Y
2022-02-06,0.6,Y
2022-02-07,-0.4,Y
2022-02-08,2.1,Y
2022-02-09,1.9,Y
2022-02-10,0.9,Y
2022-02-11,-1.9,Y
2022-02-12,-0.1,Y
2022-02-13,-0.2,Y
2022-02-14,2.2,Y
2022-02-15,2.0,Y
2022-02-16,0.9,Y
2022-02-17,-0.0,Y
2022-02-18,1.3,Y
2022-02-19,-0.9,Y
2022-02-20,-0.8,Y
2022-02-21,0.7,Y
2022-02-22,-4.4,Y
2022-02-23,-0.5,Y
2022-02-24,2.1,Y
2022-02-25,0.7,Y
2022-02-26,-1.8,Y
2022-02-27,-1.6,Y
2022-02-28,-1.0,Y
2022-03-01,-0.5,Y
2022-03-02,1.4,Y
2022-03-03,-0.6,Y
2022-03-04,-2.5,Y
2022-03-05,-2.6,Y
2022-03-06,0.6,Y
2022-03-07,1.6,Y
2022-03-08,0.4,Y
2022-03-09,2.1,Y
2022-03-10,1.2,Y
2022-03-11,0.3,Y
2022-03-12,2.4,Y
2022-03-13,3.1,Y
2022-03-14,3.1,Y
2022-03-15,1.3,Y
2022-03-16,3.3,Y
2022-03-17,1.0,Y
2022-03-18,4.9,Y
2022-03-19,3.5,Y
2022-03-20,4.1,Y
2022-03-21,3.4,Y
2022-03-22,4.4,Y
2022-03-23,4.6,Y
2022-03-24,7.3,Y
2022-03-25,8.2,Y
2022-03-26,4.3,Y
2022-03-27,5.0,Y
2022-03-28,6.8,Y
2022-03-29,-0.1,Y
2022-03-30,-2.8,Y
2022-03-31,-1.8,Y
2022-04-01,-1.6,Y
2022-04-02,-1.7,Y
2022-04-03,1.1,Y
2022-04-04,0.6,Y
2022-04-05,-0.5,Y
2022-04-06,-2.0,Y
2022-04-07,2.1,Y
2022-04-08,-0.8,Y
2022-04-09,1.0,Y
2022-04-10,4.0,Y
2022-04-11,4.5,Y
2022-04-12,4.8,Y
2022-04-13,5.3,Y
2022-04-14,5.1,Y
2022-04-15,4.2,Y
2022-04-16,6.5,Y
2022-04-17,8.4,Y
2022-04-18,8.9,Y
2022-04-19,9.3,Y
2022-04-20,7.8,Y
2022-04-21,8.2,Y
2022-04-22,8.0,Y
2022-04-23,6.6,Y
2022-04-24,5.3,Y
2022-04-25,5.8,Y
2022-04-26,7.0,Y
2022-04-27,4.5,Y
2022-04-28,4.7,Y
2022-04-29,6.9,Y
2022-04-30,7.3,Y
2022-05-01,7.1,Y
2022-05-02,8.0,Y
2022-05-03,7.1,Y
2022-05-04,6.8,Y
2022-05-05,9.4,Y
2022-05-06,10.0,Y
2022-05-07,11.2,Y
2022-05-08,8.4,Y
2022-05-09,10.4,Y
2022-05-10,10.4,Y
2022-05-11,9.9,Y
2022-05-12,9.9,Y
2022-05-13,9.0,Y
2022-05-14,11.0,Y
2022-05-15,11.3,Y
2022-05-16,10.6,Y
2022-05-17,9.8,Y
2022-05-18,11.9,Y
2022-05-19,14.9,Y
2022-05-20,13.3,Y
2022-05-21,9.6,Y
2022-05-22,10.4,Y
2022-05-23,11.8,Y
2022-05-24,11.3,Y
2022-05-25,12.3,Y
2022-05-26,9.6,Y
2022-05-27,8.1,Y
2022-05-28,8.1,Y
2022-05-29,11.7,Y
2022-05-30,10.1,Y
2022-05-31,10.5,Y
2022-06-01,10.2,Y
2022-06-02,11.6,Y
2022-06-03,11.2,Y
2022-06-04,13.7,Y
2022-06-05,15.0,Y
2022-06-06,15.6,Y
2022-06-07,14.3,Y
2022-06-08,12.6,Y
2022-06-09,14.3,Y
2022-06-10,14.5,Y
2022-06-11,15.2,Y
2022-06-12,12.4,Y
2022-06-13,12.3,Y
2022-06-14,14.1,Y
2022-06-15,15.0,Y
2022-06-16,15.4,Y
2022-06-17,16.3,Y
2022-06-18,16.0,Y
2022-06-19,11.8,Y
2022-06-20,12.5,Y
2022-06-21,16.6,Y
2022-06-22,14.7,Y
2022-06-23,16.4,Y
2022-06-24,20.3,Y
2022-06-25,22.2,Y
2022-06-26,23.5,Y
2022-06-27,23.8,Y
2022-06-28,19.0,Y
2022-06-29,18.5,Y
2022-06-30,19.3,Y
2022-07-01,21.1,Y
2022-07-02,16.3,Y
2022-07-03,17.5,Y
2022-07-04,15.3,Y
2022-07-05,13.7,Y
2022-07-06,14.4,Y
2022-07-07,13.2,Y
2022-07-08,15.8,Y
2022-07-09,15.4,Y
2022-07-10,13.0,Y
2022-07-11,15.1,Y
2022-07-12,17.9,Y
2022-07-13,16.9,Y
2022-07-14,13.8,Y
2022-07-15,13.7,Y
2022-07-16,12.5,Y
2022-07-17,14.4,Y
2022-07-18,17.2,Y
2022-07-19,18.9,Y
2022-07-20,23.1,Y
2022-07-21,25.3,Y
2022-07-22,19.7,Y
2022-07-23,14.0,Y
2022-07-24,15.5,Y
2022-07-25,18.0,Y
2022-07-26,14.8,Y
2022-07-27,14.0,Y
2022-07-28,15.6,Y
2022-07-29,16.7,Y
2022-07-30,16.3,Y
2022-07-31,16.7,Y
2022-08-01,16.8,Y
2022-08-02,14.6,Y
2022-08-03,19.0,Y
2022-08-04,23.1,Y
2022-08-05,17.2,Y
2022-08-06,14.1,Y
2022-08-07,13.0,Y
2022-08-08,14.1,Y
2022-08-09,17.7,Y
2022-08-10,16.9,Y
2022-08-11,18.3,Y
2022-08-12,21.3,Y
2022-08-13,20.9,Y
2022-08-14,21.5,Y
2022-08-15,21.0,Y
2022-08-16,20.9,Y
2022-08-17,20.1,Y
2022-08-18,21.5,Y
2022-08-19,21.2,Y
2022-08-20,18.8,Y
2022-08-21,16.2,Y
2022-08-22,14.9,Y
2022-08-23,14.6,Y
2022-08-24,16.1,Y
2022-08-25,16.4,Y
2022-08-26,17.2,Y
2022-08-27,17.8,Y
2022-08-28,14.5,Y
2022-08-29,11.6,Y
2022-08-30,11.9,Y
2022-08-31,11.5,Y
2022-09-01,11.6,Y
2022-09-02,10.0,Y
2022-09-03,11.1,Y
2022-09-04,11.2,Y
2022-09-05,10.5,Y
2022-09-06,10.1,Y
2022-09-07,12.0,Y
2022-09-08,10.2,Y
2022-09-09,11.7,Y
2022-09-10,11.4,Y
2022-09-11,12.5,Y
2022-09-12,11.5,Y
2022-09-13,12.8,Y
2022-09-14,11.8,Y
2022-09-15,10.6,Y
2022-09-16,10.4,Y
2022-09-17,9.2,Y
2022-09-18,9.8,Y
2022-09-19,9.3,Y
2022-09-20,8.3,Y
2022-09-21,7.5,Y
2022-09-22,8.2,Y
2022-09-23,8.6,Y
2022-09-24,8.5,Y
2022-09-25,10.3,Y
2022-09-26,9.2,Y
2022-09-27,11.1,Y
2022-09-28,10.3,Y
2022-09-29,7.9,Y
2022-09-30,6.8,Y
2022-10-01,8.6,Y
2022-10-02,9.8,Y
2022-10-03,9.5,Y
2022-10-04,8.8,Y
2022-10-05,12.4,Y
2022-10-06,10.5,Y
2022-10-07,11.4,Y
2022-10-08,7.9,Y
2022-10-09,7.3,Y
2022-10-10,9.0,Y
2022-10-11,7.5,Y
2022-10-12,5.6,Y
2022-10-13,8.6,Y
2022-10-14,9.3,Y
2022-10-15,10.6,Y
2022-10-16,9.7,Y
2022-10-17,7.8,Y
2022-10-18,9.1,Y
2022-10-19,3.1,Y
2022-10-20,4.0,Y
2022-10-21,5.8,Y
2022-10-22,7.0,Y
2022-10-23,8.7,Y
2022-10-24,9.4,Y
2022-10-25,10.6,Y
2022-10-26,8.7,Y
2022-10-27,11.4,Y
2022-10-28,11.7,Y
2022-10-29,10.7,Y
2022-10-30,7.4,Y
2022-10-31,9.9,Y
2022-11-01,7.8,Y
2022-11-02,7.8,Y
2022-11-03,7.0,Y
2022-11-04,7.6,Y
2022-11-05,6.9,Y
2022-11-06,7.4,Y
2022-11-07,7.7,Y
2022-11-08,9.4,Y
2022-11-09,8.7,Y
2022-11-10,8.4,Y
2022-11-11,11.3,Y
2022-11-12,10.2,Y
2022-11-13,5.7,Y
2022-11-14,6.3,Y
2022-11-15,5.0,Y
2022-11-16,3.0,Y
2022-11-17,1.4,Y
2022-11-18,-0.1,Y
2022-11-19,-1.9,Y
2022-11-20,-2.5,Y
2022-11-21,-2.9,Y
2022-11-22,-0.3,Y
2022-11-23,0.4,Y
2022-11-24,0.7,Y
2022-11-25,0.7,Y
2022-11-26,0.5,Y
2022-11-27,0.8,Y
2022-11-28,1.7,Y
2022-11-29,1.7,Y
2022-11-30,0.6,Y
2022-12-01,0.9,Y
2022-12-02,0.1,Y
2022-12-03,-2.2,Y
2022-12-04,-2.3,Y
2022-12-05,-1.4,Y
2022-12-06,-2.5,Y
2022-12-07,-5.3,Y
2022-12-08,-8.4,Y
2022-12-09,-3.6,Y
2022-12-10,-6.8,Y
2022-12-11,-7.4,Y
2022-12-12,-6.4,Y
2022-12-13,-8.5,Y
2022-12-14,-4.3,Y
2022-12-15,-7.5,Y
2022-12-16,-11.3,Y
2022-12-17,-8.8,Y
2022-12-18,-1.3,Y
2022-12-19,-2.9,Y
2022-12-20,2.5,Y
2022-12-21,2.3,Y
2022-12-22,2.4,Y
2022-12-23,-1.3,Y
2022-12-24,-7.1,Y
2022-12-25,-2.3,Y
2022-12-26,0.9,Y
2022-12-27,0.3,Y
2022-12-28,0.0,Y
2022-12-29,3.6,Y
2022-12-30,3.0,Y
2022-12-31,5.0,Y
2023-01-01,1.2,Y
2023-01-02,3.6,Y
2023-01-03,-2.1,Y
2023-01-04,-1.0,Y
2023-01-05,-2.1,Y
2023-01-06,-4.0,Y
2023-01-07,-0.0,Y
2023-01-08,2.9,Y
2023-01-09,2.6,Y
2023-01-10,2.4,Y
2023-01-11,3.0,Y
2023-01-12,2.5,Y
2023-01-13,3.4,Y
2023-01-14,2.9,Y
2023-01-15,1.6,Y
2023-01-16,1.1,Y
2023-01-17,1.0,Y
2023-01-18,-0.6,Y
2023-01-19,-1.9,Y
2023-01-20,-1.5,Y
2023-01-21,-4.0,Y
2023-01-22,-5.3,Y
2023-01-23,-5.7,Y
2023-01-24,-1.1,Y
2023-01-25,1.0,Y
2023-01-26,0.5,Y
2023-01-27,-4.2,Y
2023-01-28,-0.8,Y
2023-01-29,2.1,Y
2023-01-30,2.3,Y
2023-01-31,-0.5,Y
2023-02-01,0.6,Y
2023-02-02,-4.5,Y
2023-02-03,-3.3,Y
2023-02-04,-7.8,Y
2023-02-05,-5.2,Y
2023-02-06,-2.8,Y
2023-02-07,-1.1,Y
2023-02-08,-0.1,Y
2023-02-09,-0.4,Y
