Datum,Lufttemperatur,Kvalitet
2022-01-01,-0.3,Y
2022-01-02,2.6,Y
2022-01-03,4.3,Y
2022-01-04,1.3,Y
2022-01-05,-1.7,Y
2022-01-06,-6.0,Y
2022-01-07,-4.9,Y
2022-01-08,0.2,Y
2022-01-09,-0.2,Y
2022-01-10,-1.4,Y
2022-01-11,-0.4,Y
2022-01-12,2.3,Y
2022-01-13,6.7,Y
2022-01-14,4.2,Y
2022-01-15,0.4,Y
2022-01-16,2.8,Y
2022-01-17,1.3,Y
2022-01-18,0.7,Y
2022-01-19,4.3,Y
2022-01-20,-1.5,Y
2022-01-21,-2.6,Y
2022-01-22,-3.7,Y
2022-01-23,-0.6,Y
2022-01-24,3.7,Y
2022-01-25,0.4,Y
2022-01-26,2.1,Y
2022-01-27,2.4,Y
2022-01-28,0.8,Y
2022-01-29,3.5,Y
2022-01-30,0.2,Y
2022-01-31,-2.5,Y
2022-02-01,-4.6,Y
2022-02-02,-4.9,Y
2022-02-03,-3.1,Y
2022-02-04,2.7,Y
2022-02-05,1.5,Y
2022-02-06,2.4,Y
2022-02-07,-0.2,Y
2022-02-08,2.2,Y
2022-02-09,3.3,Y
2022-02-10,2.9,Y
2022-02-11,-0.5,Y
2022-02-12,1.5,Y
2022-02-13,2.9,Y
2022-02-14,2.8,Y
2022-02-15,4.2,Y
2022-02-16,2.8,Y
2022-02-17,1.0,Y
2022-02-18,1.3,Y
2022-02-19,0.1,Y
2022-02-20,-1.5,Y
2022-02-21,0.2,Y
2022-02-22,-3.4,Y
2022-02-23,-1.1,Y
2022-02-24,3.6,Y
2022-02-25,2.1,Y
2022-02-26,0.3,Y
2022-02-27,3.2,Y
2022-02-28,1.4,Y
2022-03-01,3.2,Y
2022-03-02,2.4,Y
2022-03-03,1.6,Y
2022-03-04,0.4,Y
2022-03-05,0.5,Y
2022-03-06,2.2,Y
2022-03-07,3.5,Y
2022-03-08,3.2,Y
2022-03-09,2.6,Y
2022-03-10,2.0,Y
2022-03-11,2.0,Y
2022-03-12,4.5,Y
2022-03-13,4.9,Y
2022-03-14,5.2,Y
2022-03-15,3.4,Y
2022-03-16,4.7,Y
2022-03-17,2.6,Y
2022-03-18,5.9,Y
2022-03-19,6.5,Y
2022-03-20,7.7,Y
2022-03-21,6.2,Y
2022-03-22,6.4,Y
2022-03-23,6.3,Y
2022-03-24,8.2,Y
2022-03-25,8.7,Y
2022-03-26,5.0,Y
2022-03-27,4.9,Y
2022-03-28,8.4,Y
2022-03-29,-0.2,Y
2022-03-30,-0.9,Y
2022-03-31,0.7,Y
2022-04-01,-0.7,Y
2022-04-02,0.4,Y
2022-04-03,3.0,Y
2022-04-04,1.9,Y
2022-04-05,-1.3,Y
2022-04-06,1.8,Y
2022-04-07,1.3,Y
2022-04-08,1.6,Y
2022-04-09,0.8,Y
2022-04-10,4.9,Y
2022-04-11,6.5,Y
2022-04-12,6.4,Y
2022-04-13,6.3,Y
2022-04-14,4.5,Y
2022-04-15,5.1,Y
2022-04-16,6.3,Y
2022-04-17,9.9,Y
2022-04-18,11.6,Y
2022-04-19,9.7,Y
2022-04-20,9.4,Y
2022-04-21,10.4,Y
2022-04-22,9.6,Y
2022-04-23,7.5,Y
2022-04-24,6.1,Y
2022-04-25,7.6,Y
2022-04-26,7.0,Y
2022-04-27,5.0,Y
2022-04-28,7.5,Y
2022-04-29,5.8,Y
2022-04-30,8.7,Y
2022-05-01,9.7,Y
2022-05-02,11.4,Y
2022-05-03,7.2,Y
2022-05-04,7.7,Y
2022-05-05,12.7,Y
2022-05-06,13.2,Y
2022-05-07,10.2,Y
2022-05-08,8.1,Y
2022-05-09,11.0,Y
2022-05-10,11.7,Y
2022-05-11,11.8,Y
2022-05-12,12.5,Y
2022-05-13,12.2,Y
2022-05-14,11.5,Y
2022-05-15,11.3,Y
2022-05-16,9.3,Y
2022-05-17,9.0,Y
2022-05-18,13.8,Y
2022-05-19,16.1,Y
2022-05-20,10.7,Y
2022-05-21,10.6,Y
2022-05-22,10.5,Y
2022-05-23,13.4,Y
2022-05-24,13.3,Y
2022-05-25,14.5,Y
2022-05-26,13.0,Y
2022-05-27,11.1,Y
2022-05-28,9.8,Y
2022-05-29,10.9,Y
2022-05-30,11.7,Y
2022-05-31,10.7,Y
2022-06-01,13.6,Y
2022-06-02,11.3,Y
2022-06-03,14.0,Y
2022-06-04,16.5,Y
2022-06-05,16.8,Y
2022-06-06,14.0,Y
2022-06-07,15.2,Y
2022-06-08,16.6,Y
2022-06-09,17.6,Y
2022-06-10,18.6,Y
2022-06-11,17.9,Y
2022-06-12,16.4,Y
2022-06-13,15.9,Y
2022-06-14,16.8,Y
2022-06-15,16.8,Y
2022-06-16,17.0,Y
2022-06-17,18.4,Y
2022-06-18,17.4,Y
2022-06-19,16.8,Y
2022-06-20,15.1,Y
2022-06-21,18.0,Y
2022-06-22,17.7,Y
2022-06-23,20.3,Y
2022-06-24,21.3,Y
2022-06-25,22.9,Y
2022-06-26,24.2,Y
2022-06-27,25.0,Y
2022-06-28,24.9,Y
2022-06-29,20.7,Y
2022-06-30,23.2,Y
2022-07-01,21.7,Y
2022-07-02,21.0,Y
2022-07-03,20.1,Y
2022-07-04,17.8,Y
2022-07-05,17.6,Y
2022-07-06,17.3,Y
2022-07-07,14.7,Y
2022-07-08,17.5,Y
2022-07-09,18.2,Y
2022-07-10,15.0,Y
2022-07-11,16.8,Y
2022-07-12,20.5,Y
2022-07-13,20.5,Y
2022-07-14,16.1,Y
2022-07-15,14.1,Y
2022-07-16,14.2,Y
2022-07-17,17.0,Y
2022-07-18,18.7,Y
2022-07-19,19.1,Y
2022-07-20,22.1,Y
2022-07-21,25.4,Y
2022-07-22,20.9,Y
2022-07-23,16.0,Y
2022-07-24,20.0,Y
2022-07-25,19.6,Y
2022-07-26,19.1,Y
2022-07-27,16.5,Y
2022-07-28,15.2,Y
2022-07-29,17.5,Y
2022-07-30,19.8,Y
2022-07-31,20.1,Y
2022-08-01,20.1,Y
2022-08-02,17.9,Y
2022-08-03,20.5,Y
2022-08-04,23.2,Y
2022-08-05,21.0,Y
2022-08-06,16.3,Y
2022-08-07,17.5,Y
2022-08-08,18.8,Y
2022-08-09,19.8,Y
2022-08-10,20.6,Y
2022-08-11,22.4,Y
2022-08-12,21.3,Y
2022-08-13,22.6,Y
2022-08-14,22.8,Y
2022-08-15,23.1,Y
2022-08-16,24.5,Y
2022-08-17,24.0,Y
2022-08-18,21.7,Y
2022-08-19,23.8,Y
2022-08-20,21.1,Y
2022-08-21,19.5,Y
2022-08-22,18.9,Y
2022-08-23,18.3,Y
2022-08-24,17.5,Y
2022-08-25,18.8,Y
2022-08-26,18.5,Y
2022-08-27,21.9,Y
2022-08-28,15.7,Y
2022-08-29,13.7,Y
2022-08-30,14.3,Y
2022-08-31,12.8,Y
2022-09-01,12.1,Y
2022-09-02,11.4,Y
2022-09-03,11.0,Y
2022-09-04,12.4,Y
2022-09-05,12.1,Y
2022-09-06,15.3,Y
2022-09-07,12.6,Y
2022-09-08,11.6,Y
2022-09-09,13.7,Y
2022-09-10,13.3,Y
2022-09-11,14.2,Y
2022-09-12,14.9,Y
2022-09-13,14.5,Y
2022-09-14,13.2,Y
2022-09-15,11.9,Y
2022-09-16,12.0,Y
2022-09-17,11.8,Y
2022-09-18,11.3,Y
2022-09-19,10.6,Y
2022-09-20,10.0,Y
2022-09-21,9.9,Y
2022-09-22,11.5,Y
2022-09-23,13.0,Y
2022-09-24,13.8,Y
2022-09-25,12.8,Y
2022-09-26,11.2,Y
2022-09-27,12.4,Y
2022-09-28,11.9,Y
2022-09-29,8.9,Y
2022-09-30,9.2,Y
2022-10-01,11.3,Y
2022-10-02,11.5,Y
2022-10-03,10.0,Y
2022-10-04,10.5,Y
2022-10-05,13.9,Y
2022-10-06,13.6,Y
2022-10-07,13.3,Y
2022-10-08,11.6,Y
2022-10-09,9.1,Y
2022-10-10,10.8,Y
2022-10-11,9.5,Y
2022-10-12,7.5,Y
2022-10-13,10.5,Y
2022-10-14,10.6,Y
2022-10-15,12.2,Y
2022-10-16,11.2,Y
2022-10-17,10.6,Y
2022-10-18,8.2,Y
2022-10-19,5.6,Y
2022-10-20,6.0,Y
2022-10-21,7.7,Y
2022-10-22,8.7,Y
2022-10-23,6.1,Y
2022-10-24,8.4,Y
2022-10-25,11.7,Y
2022-10-26,9.2,Y
2022-10-27,11.4,Y
2022-10-28,12.5,Y
2022-10-29,13.1,Y
2022-10-30,7.5,Y
2022-10-31,9.7,Y
2022-11-01,9.3,Y
2022-11-02,10.6,Y
2022-11-03,8.4,Y
2022-11-04,8.7,Y
2022-11-05,8.5,Y
2022-11-06,8.4,Y
2022-11-07,9.7,Y
2022-11-08,7.9,Y
2022-11-09,10.2,Y
2022-11-10,9.1,Y
2022-11-11,13.3,Y
2022-11-12,12.5,Y
2022-11-13,7.3,Y
2022-11-14,7.1,Y
2022-11-15,5.5,Y
2022-11-16,3.8,Y
2022-11-17,1.0,Y
2022-11-18,1.4,Y
2022-11-19,0.0,Y
