Datum,Lufttemperatur,Kvalitet
2022-01-01,1.4,Y
2022-01-02,6.1,Y
2022-01-03,5.7,Y
2022-01-04,1.3,Y
2022-01-05,-1.5,Y
2022-01-06,-4.3,Y
2022-01-07,-1.5,Y
2022-01-08,0.4,Y
2022-01-09,0.3,Y
2022-01-10,-0.4,Y
2022-01-11,-0.6,Y
2022-01-12,2.9,Y
2022-01-13,6.9,Y
2022-01-14,4.8,Y
2022-01-15,-0.1,Y
2022-01-16,4.4,Y
2022-01-17,1.6,Y
2022-01-18,1.2,Y
2022-01-19,4.3,Y
2022-01-20,-1.1,Y
2022-01-21,-0.9,Y
2022-01-22,-3.8,Y
2022-01-23,1.2,Y
2022-01-24,5.0,Y
2022-01-25,0.1,Y
2022-01-26,3.6,Y
2022-01-27,4.5,Y
2022-01-28,0.1,Y
2022-01-29,4.6,Y
2022-01-30,3.2,Y
2022-01-31,-3.2,Y
2022-02-01,-3.3,Y
2022-02-02,-3.8,Y
2022-02-03,-2.4,Y
2022-02-04,2.5,Y
2022-02-05,2.6,Y
2022-02-06,2.1,Y
2022-02-07,1.3,Y
2022-02-08,4.0,Y
2022-02-09,3.9,Y
2022-02-10,3.1,Y
2022-02-11,-0.8,Y
2022-02-12,2.0,Y
2022-02-13,2.9,Y
2022-02-14,3.2,Y
2022-02-15,3.9,Y
2022-02-16,2.9,Y
2022-02-17,1.6,Y
2022-02-18,3.0,Y
2022-02-19,0.2,Y
2022-02-20,-0.4,Y
2022-02-21,0.6,Y
2022-02-22,-3.4,Y
2022-02-23,0.7,Y
2022-02-24,3.5,Y
2022-02-25,1.9,Y
2022-02-26,0.2,Y
2022-02-27,1.4,Y
2022-02-28,0.5,Y
2022-03-01,1.8,Y
2022-03-02,2.3,Y
2022-03-03,1.0,Y
2022-03-04,-2.6,Y
2022-03-05,-0.4,Y
2022-03-06,1.8,Y
2022-03-07,3.0,Y
2022-03-08,-0.3,Y
2022-03-09,-1.5,Y
2022-03-10,0.5,Y
2022-03-11,-1.2,Y
2022-03-12,-0.1,Y
2022-03-13,1.9,Y
2022-03-14,1.8,Y
2022-03-15,-0.7,Y
2022-03-16,1.5,Y
2022-03-17,1.8,Y
2022-03-18,6.2,Y
2022-03-19,4.1,Y
2022-03-20,3.0,Y
2022-03-21,1.3,Y
2022-03-22,3.5,Y
2022-03-23,4.8,Y
2022-03-24,7.4,Y
2022-03-25,8.3,Y
2022-03-26,6.3,Y
2022-03-27,6.7,Y
2022-03-28,7.9,Y
2022-03-29,1.2,Y
2022-03-30,-1.3,Y
2022-03-31,-1.5,Y
2022-04-01,-0.7,Y
2022-04-02,-0.5,Y
2022-04-03,2.3,Y
2022-04-04,2.7,Y
2022-04-05,0.6,Y
2022-04-06,0.6,Y
2022-04-07,0.8,Y
2022-04-08,-0.7,Y
2022-04-09,0.6,Y
2022-04-10,4.9,Y
2022-04-11,4.1,Y
2022-04-12,4.5,Y
2022-04-13,4.6,Y
2022-04-14,5.1,Y
2022-04-15,5.0,Y
2022-04-16,7.8,Y
2022-04-17,7.1,Y
2022-04-18,8.6,Y
2022-04-19,9.5,Y
2022-04-20,9.6,Y
2022-04-21,9.4,Y
2022-04-22,9.7,Y
2022-04-23,8.1,Y
2022-04-24,6.2,Y
2022-04-25,6.7,Y
2022-04-26,7.7,Y
2022-04-27,5.0,Y
2022-04-28,7.6,Y
2022-04-29,6.0,Y
2022-04-30,7.7,Y
2022-05-01,8.9,Y
2022-05-02,10.0,Y
2022-05-03,7.9,Y
2022-05-04,7.5,Y
2022-05-05,10.3,Y
2022-05-06,10.6,Y
2022-05-07,11.4,Y
2022-05-08,8.7,Y
2022-05-09,9.9,Y
2022-05-10,10.2,Y
2022-05-11,10.7,Y
2022-05-12,11.1,Y
2022-05-13,10.0,Y
2022-05-14,12.4,Y
2022-05-15,12.4,Y
2022-05-16,10.3,Y
2022-05-17,9.1,Y
2022-05-18,12.0,Y
2022-05-19,14.0,Y
2022-05-20,12.0,Y
2022-05-21,9.2,Y
2022-05-22,11.7,Y
2022-05-23,11.8,Y
2022-05-24,12.5,Y
2022-05-25,12.3,Y
2022-05-26,10.3,Y
2022-05-27,10.5,Y
2022-05-28,10.6,Y
2022-05-29,11.6,Y
2022-05-30,11.2,Y
2022-05-31,11.9,Y
2022-06-01,12.8,Y
2022-06-02,11.9,Y
2022-06-03,13.7,Y
2022-06-04,14.9,Y
2022-06-05,16.3,Y
2022-06-06,14.7,Y
2022-06-07,14.1,Y
2022-06-08,13.7,Y
2022-06-09,14.3,Y
2022-06-10,15.3,Y
2022-06-11,16.0,Y
2022-06-12,14.7,Y
2022-06-13,13.8,Y
2022-06-14,16.2,Y
2022-06-15,14.3,Y
2022-06-16,14.9,Y
2022-06-17,16.0,Y
2022-06-18,16.9,Y
2022-06-19,14.6,Y
2022-06-20,13.6,Y
2022-06-21,15.9,Y
2022-06-22,15.9,Y
2022-06-23,17.0,Y
2022-06-24,18.6,Y
2022-06-25,22.1,Y
2022-06-26,22.1,Y
2022-06-27,23.4,Y
2022-06-28,18.1,Y
2022-06-29,18.1,Y
2022-06-30,19.5,Y
2022-07-01,22.0,Y
2022-07-02,17.6,Y
2022-07-03,15.3,Y
2022-07-04,16.1,Y
2022-07-05,14.7,Y
2022-07-06,15.4,Y
2022-07-07,14.3,Y
2022-07-08,16.7,Y
2022-07-09,16.5,Y
2022-07-10,14.9,Y
2022-07-11,16.5,Y
2022-07-12,18.6,Y
2022-07-13,18.2,Y
2022-07-14,15.1,Y
2022-07-15,14.2,Y
2022-07-16,14.9,Y
2022-07-17,15.3,Y
2022-07-18,18.1,Y
2022-07-19,18.5,Y
2022-07-20,21.5,Y
2022-07-21,24.5,Y
2022-07-22,19.8,Y
2022-07-23,15.0,Y
2022-07-24,16.2,Y
2022-07-25,17.5,Y
2022-07-26,16.1,Y
2022-07-27,15.3,Y
2022-07-28,15.5,Y
2022-07-29,17.3,Y
2022-07-30,17.4,Y
2022-07-31,16.4,Y
2022-08-01,17.3,Y
2022-08-02,15.5,Y
2022-08-03,18.3,Y
2022-08-04,19.8,Y
2022-08-05,17.0,Y
2022-08-06,15.4,Y
2022-08-07,14.6,Y
2022-08-08,15.4,Y
2022-08-09,16.8,Y
2022-08-10,18.1,Y
2022-08-11,20.5,Y
2022-08-12,20.3,Y
2022-08-13,20.0,Y
2022-08-14,21.5,Y
2022-08-15,20.3,Y
2022-08-16,20.6,Y
2022-08-17,19.8,Y
2022-08-18,19.4,Y
2022-08-19,20.8,Y
2022-08-20,18.9,Y
2022-08-21,16.3,Y
2022-08-22,15.8,Y
2022-08-23,15.6,Y
2022-08-24,15.6,Y
2022-08-25,17.4,Y
2022-08-26,17.8,Y
2022-08-27,17.6,Y
2022-08-28,15.1,Y
2022-08-29,14.0,Y
2022-08-30,12.6,Y
2022-08-31,12.7,Y
2022-09-01,12.7,Y
2022-09-02,11.7,Y
2022-09-03,12.9,Y
2022-09-04,13.1,Y
2022-09-05,12.8,Y
2022-09-06,11.9,Y
2022-09-07,12.6,Y
2022-09-08,13.3,Y
2022-09-09,14.0,Y
2022-09-10,13.0,Y
2022-09-11,12.4,Y
2022-09-12,12.4,Y
2022-09-13,13.2,Y
2022-09-14,13.0,Y
2022-09-15,12.0,Y
2022-09-16,12.6,Y
2022-09-17,11.7,Y
2022-09-18,11.7,Y
2022-09-19,11.4,Y
2022-09-20,9.8,Y
2022-09-21,9.1,Y
2022-09-22,9.3,Y
2022-09-23,9.5,Y
2022-09-24,12.0,Y
2022-09-25,12.1,Y
2022-09-26,10.4,Y
2022-09-27,12.7,Y
2022-09-28,11.8,Y
2022-09-29,10.0,Y
2022-09-30,8.3,Y
2022-10-01,11.1,Y
2022-10-02,10.4,Y
2022-10-03,9.7,Y
2022-10-04,9.5,Y
2022-10-05,13.9,Y
2022-10-06,12.2,Y
2022-10-07,12.2,Y
2022-10-08,10.1,Y
2022-10-09,8.4,Y
2022-10-10,11.0,Y
2022-10-11,8.4,Y
2022-10-12,7.4,Y
2022-10-13,9.8,Y
2022-10-14,9.1,Y
2022-10-15,11.3,Y
2022-10-16,10.6,Y
2022-10-17,9.1,Y
2022-10-18,9.0,Y
2022-10-19,4.4,Y
2022-10-20,5.4,Y
2022-10-21,6.8,Y
2022-10-22,8.3,Y
2022-10-23,8.8,Y
2022-10-24,9.9,Y
2022-10-25,11.7,Y
2022-10-26,10.8,Y
2022-10-27,12.3,Y
2022-10-28,12.6,Y
2022-10-29,12.0,Y
2022-10-30,8.8,Y
2022-10-31,11.1,Y
2022-11-01,9.1,Y
2022-11-02,9.7,Y
2022-11-03,9.1,Y
2022-11-04,9.4,Y
2022-11-05,9.1,Y
2022-11-06,9.0,Y
2022-11-07,9.5,Y
2022-11-08,10.2,Y
2022-11-09,10.1,Y
2022-11-10,9.2,Y
2022-11-11,13.2,Y
2022-11-12,12.0,Y
2022-11-13,8.2,Y
2022-11-14,7.5,Y
2022-11-15,6.3,Y
2022-11-16,4.3,Y
2022-11-17,2.6,Y
2022-11-18,2.2,Y
2022-11-19,1.1,Y
2022-11-20,-0.1,Y
2022-11-21,0.1,Y
2022-11-22,1.6,Y
2022-11-23,2.6,Y
2022-11-24,2.4,Y
2022-11-25,3.0,Y
2022-11-26,2.7,Y
2022-11-27,1.9,Y
2022-11-28,3.8,Y
2022-11-29,3.4,Y
2022-11-30,3.6,Y
2022-12-01,2.8,Y
2022-12-02,2.1,Y
2022-12-03,-0.4,Y
2022-12-04,-0.1,Y
2022-12-05,0.2,Y
2022-12-06,-2.1,Y
2022-12-07,-5.7,Y
2022-12-08,-5.3,Y
2022-12-09,-3.4,Y
2022-12-10,-5.6,Y
2022-12-11,-5.3,Y
2022-12-12,-5.5,Y
2022-12-13,-8.3,Y
2022-12-14,-3.3,Y
2022-12-15,-7.9,Y
2022-12-16,-8.5,Y
2022-12-17,-2.4,Y
2022-12-18,2.3,Y
2022-12-19,0.7,Y
2022-12-20,4.3,Y
2022-12-21,4.8,Y
2022-12-22,4.3,Y
2022-12-23,-1.2,Y
2022-12-24,-6.9,Y
2022-12-25,-2.6,Y
2022-12-26,3.2,Y
2022-12-27,2.0,Y
2022-12-28,-0.6,Y
2022-12-29,4.7,Y
2022-12-30,4.7,Y
2022-12-31,6.6,Y
2023-01-01,2.5,Y
2023-01-02,4.2,Y
2023-01-03,-2.5,Y
2023-01-04,-0.7,Y
2023-01-05,-1.8,Y
2023-01-06,-2.8,Y
2023-01-07,2.3,Y
2023-01-08,4.4,Y
2023-01-09,3.0,Y
2023-01-10,3.6,Y
2023-01-11,4.8,Y
2023-01-12,4.6,Y
2023-01-13,4.1,Y
2023-01-14,3.9,Y
2023-01-15,3.8,Y
2023-01-16,2.8,Y
2023-01-17,2.4,Y
2023-01-18,1.8,Y
2023-01-19,-0.2,Y
2023-01-20,0.9,Y
2023-01-21,-0.9,Y
2023-01-22,-4.0,Y
2023-01-23,-5.2,Y
2023-01-24,2.2,Y
2023-01-25,4.2,Y
2023-01-26,2.4,Y
2023-01-27,-3.2,Y
2023-01-28,2.0,Y
2023-01-29,3.2,Y
2023-01-30,3.6,Y
2023-01-31,1.4,Y
2023-02-01,0.8,Y
2023-02-02,-4.2,Y
2023-02-03,-2.5,Y
2023-02-04,-6.3,Y
2023-02-05,-2.4,Y
2023-02-06,-1.7,Y
2023-02-07,1.8,Y
2023-02-08,2.8,Y
2023-02-09,2.5,Y
2023-02-10,1.3,Y
2023-02-11,3.4,Y
2023-02-12,3.4,Y
2023-02-13,4.5,Y
2023-02-14,1.0,Y
2023-02-15,1.2,Y
2023-02-16,4.0,Y
2023-02-17,4.6,Y
2023-02-18,3.1,Y
2023-02-19,-1.1,Y
2023-02-20,4.1,Y
2023-02-21,1.7,Y
2023-02-22,-0.8,Y
2023-02-23,0.9,Y
2023-02-24,0.1,Y
2023-02-25,-1.8,Y
2023-02-26,-0.5,Y
2023-02-27,2.6,Y
2023-02-28,2.3,Y
2023-03-01,1.9,Y
2023-03-02,2.8,Y
2023-03-03,3.7,Y
2023-03-04,-0.1,Y
2023-03-05,-1.2,Y
2023-03-06,-4.8,Y
2023-03-07,-3.4,Y
2023-03-08,-4.7,Y
2023-03-09,-3.6,Y
2023-03-10,-3.4,Y
2023-03-11,-3.1,Y
2023-03-12,-4.0,Y
2023-03-13,1.5,Y
2023-03-14,2.6,Y
2023-03-15,0.3,Y
2023-03-16,-0.5,Y
2023-03-17,2.8,Y
2023-03-18,4.2,Y
2023-03-19,5.2,Y
2023-03-20,5.8,Y
2023-03-21,1.3,Y
2023-03-22,6.2,Y
2023-03-23,5.9,Y
2023-03-24,5.8,Y
2023-03-25,4.0,Y
2023-03-26,-1.9,Y
2023-03-27,-3.0,Y
2023-03-28,-2.0,Y
2023-03-29,-0.8,Y
2023-03-30,-1.1,Y
2023-03-31,-0.5,Y
2023-04-01,-0.2,Y
2023-04-02,1.0,Y
2023-04-03,-0.4,Y
2023-04-04,1.5,Y
2023-04-05,0.1,Y
2023-04-06,1.2,Y
2023-04-07,0.6,Y
2023-04-08,5.3,Y
2023-04-09,3.8,Y
2023-04-10,5.2,Y
2023-04-11,6.4,Y
2023-04-12,6.6,Y
2023-04-13,6.5,Y
2023-04-14,4.9,Y
2023-04-15,7.2,Y
2023-04-16,6.2,Y
2023-04-17,6.3,Y
2023-04-18,8.7,Y
2023-04-19,8.0,Y
2023-04-20,8.5,Y
2023-04-21,11.3,Y
2023-04-22,10.9,Y
2023-04-23,8.6,Y
2023-04-24,5.7,Y
2023-04-25,6.7,Y
2023-04-26,4.0,Y
2023-04-27,4.3,Y
2023-04-28,5.9,Y
2023-04-29,6.9,Y
2023-04-30,6.5,Y
2023-05-01,7.4,Y
2023-05-02,6.7,Y
2023-05-03,8.0,Y
2023-05-04,6.0,Y
2023-05-05,4.7,Y
2023-05-06,5.0,Y
2023-05-07,6.2,Y
2023-05-08,10.2,Y
2023-05-09,11.3,Y
