Datum,Lufttemperatur,Kvalitet
2022-01-01,2.6,Y
2022-01-02,5.8,Y
2022-01-03,5.3,Y
2022-01-04,1.2,Y
2022-01-05,-1.5,Y
2022-01-06,-5.1,Y
2022-01-07,-0.9,Y
2022-01-08,0.2,Y
2022-01-09,-0.4,Y
2022-01-10,-2.1,Y
2022-01-11,-1.0,Y
2022-01-12,3.1,Y
2022-01-13,5.8,Y
2022-01-14,4.2,Y
2022-01-15,-1.2,Y
2022-01-16,3.4,Y
2022-01-17,1.3,Y
2022-01-18,1.0,Y
2022-01-19,3.8,Y
2022-01-20,-0.7,Y
2022-01-21,0.3,Y
2022-01-22,-1.2,Y
2022-01-23,2.9,Y
2022-01-24,3.8,Y
2022-01-25,2.5,Y
2022-01-26,4.2,Y
2022-01-27,4.8,Y
2022-01-28,1.0,Y
2022-01-29,4.9,Y
2022-01-30,3.6,Y
2022-01-31,-3.2,Y
2022-02-01,-2.8,Y
2022-02-02,-4.1,Y
2022-02-03,-0.2,Y
2022-02-04,2.4,Y
2022-02-05,2.4,Y
2022-02-06,1.3,Y
2022-02-07,1.7,Y
2022-02-08,4.1,Y
2022-02-09,4.0,Y
2022-02-10,2.1,Y
2022-02-11,-0.7,Y
2022-02-12,0.7,Y
2022-02-13,1.2,Y
2022-02-14,4.0,Y
2022-02-15,3.3,Y
2022-02-16,1.8,Y
2022-02-17,1.8,Y
2022-02-18,1.9,Y
2022-02-19,0.9,Y
2022-02-20,-0.8,Y
2022-02-21,0.8,Y
2022-02-22,-2.8,Y
2022-02-23,2.2,Y
2022-02-24,2.1,Y
2022-02-25,1.9,Y
2022-02-26,-1.1,Y
2022-02-27,-0.4,Y
2022-02-28,1.5,Y
2022-03-01,0.9,Y
2022-03-02,2.1,Y
2022-03-03,0.5,Y
2022-03-04,-0.7,Y
2022-03-05,-2.4,Y
2022-03-06,1.4,Y
2022-03-07,1.2,Y
2022-03-08,-1.3,Y
2022-03-09,0.5,Y
2022-03-10,1.6,Y
2022-03-11,2.0,Y
2022-03-12,4.2,Y
