Datum,Lufttemperatur,Kvalitet
2022-01-01,-2.7,Y
2022-01-02,-0.2,Y
2022-01-03,2.1,Y
2022-01-04,-0.2,Y
2022-01-05,-4.2,Y
2022-01-06,-8.0,Y
2022-01-07,-13.1,Y
2022-01-08,-5.0,Y
2022-01-09,-2.7,Y
2022-01-10,-3.2,Y
2022-01-11,-1.0,Y
2022-01-12,1.9,Y
2022-01-13,6.4,Y
2022-01-14,2.6,Y
2022-01-15,-0.1,Y
2022-01-16,1.7,Y
2022-01-17,-0.1,Y
2022-01-18,0.7,Y
2022-01-19,3.4,Y
2022-01-20,-1.7,Y
2022-01-21,-3.2,Y
2022-01-22,-4.4,Y
2022-01-23,-1.4,Y
2022-01-24,2.0,Y
2022-01-25,-2.5,Y
2022-01-26,1.0,Y
2022-01-27,0.1,Y
2022-01-28,-0.8,Y
2022-01-29,2.6,Y
2022-01-30,0.2,Y
2022-01-31,-6.5,Y
2022-02-01,-8.4,Y
2022-02-02,-7.9,Y
2022-02-03,-6.1,Y
2022-02-04,1.0,Y
2022-02-05,-1.2,Y
2022-02-06,0.3,Y
2022-02-07,-1.3,Y
2022-02-08,2.1,Y
2022-02-09,2.5,Y
2022-02-10,0.7,Y
2022-02-11,-2.8,Y
2022-02-12,1.2,Y
2022-02-13,3.1,Y
2022-02-14,0.4,Y
2022-02-15,1.4,Y
2022-02-16,1.2,Y
2022-02-17,-1.0,Y
2022-02-18,-1.7,Y
2022-02-19,-2.5,Y
2022-02-20,-4.5,Y
2022-02-21,-1.9,Y
2022-02-22,-7.1,Y
2022-02-23,-3.0,Y
2022-02-24,2.5,Y
2022-02-25,0.2,Y
2022-02-26,-0.8,Y
2022-02-27,3.9,Y
2022-02-28,0.5,Y
2022-03-01,1.1,Y
2022-03-02,2.3,Y
2022-03-03,0.1,Y
2022-03-04,-2.2,Y
2022-03-05,0.0,Y
2022-03-06,1.0,Y
2022-03-07,2.7,Y
2022-03-08,0.2,Y
2022-03-09,0.1,Y
2022-03-10,1.0,Y
2022-03-11,1.8,Y
2022-03-12,0.1,Y
2022-03-13,1.2,Y
2022-03-14,2.0,Y
2022-03-15,-0.3,Y
2022-03-16,0.8,Y
2022-03-17,-0.4,Y
2022-03-18,3.6,Y
2022-03-19,4.6,Y
2022-03-20,5.7,Y
2022-03-21,3.6,Y
2022-03-22,2.0,Y
2022-03-23,5.5,Y
2022-03-24,7.9,Y
2022-03-25,9.4,Y
2022-03-26,4.2,Y
2022-03-27,4.2,Y
2022-03-28,6.0,Y
2022-03-29,-1.5,Y
2022-03-30,-2.4,Y
2022-03-31,-1.9,Y
2022-04-01,-2.1,Y
2022-04-02,-1.1,Y
2022-04-03,2.4,Y
2022-04-04,-0.5,Y
2022-04-05,-2.6,Y
2022-04-06,-0.4,Y
2022-04-07,-1.7,Y
2022-04-08,-1.8,Y
2022-04-09,-0.4,Y
2022-04-10,3.6,Y
2022-04-11,3.1,Y
