Datum,Lufttemperatur,Kvalitet
2022-01-01,-4.3,Y
2022-01-02,2.1,Y
2022-01-03,3.1,Y
2022-01-04,-0.5,Y
2022-01-05,-2.7,Y
2022-01-06,-9.2,Y
2022-01-07,-7.1,Y
2022-01-08,-2.9,Y
2022-01-09,-2.3,Y
2022-01-10,-5.4,Y
2022-01-11,-0.5,Y
2022-01-12,1.4,Y
2022-01-13,5.2,Y
2022-01-14,3.6,Y
2022-01-15,-3.7,Y
2022-01-16,2.8,Y
2022-01-17,0.9,Y
2022-01-18,-2.8,Y
2022-01-19,2.5,Y
2022-01-20,-2.0,Y
2022-01-21,-2.0,Y
2022-01-22,-2.8,Y
2022-01-23,-2.1,Y
2022-01-24,1.8,Y
2022-01-25,-4.1,Y
2022-01-26,2.4,Y
2022-01-27,2.9,Y
2022-01-28,-0.2,Y
2022-01-29,3.9,Y
2022-01-30,2.7,Y
2022-01-31,-5.9,Y
2022-02-01,-5.3,Y
2022-02-02,-7.0,Y
2022-02-03,-5.7,Y
2022-02-04,1.7,Y
2022-02-05,0.3,Y
2022-02-06,0.0,Y
2022-02-07,-1.0,Y
2022-02-08,2.7,Y
2022-02-09,3.1,Y
2022-02-10,1.7,Y
2022-02-11,-2.9,Y
2022-02-12,1.9,Y
2022-02-13,3.5,Y
2022-02-14,0.9,Y
2022-02-15,3.0,Y
2022-02-16,1.7,Y
2022-02-17,-0.0,Y
2022-02-18,-0.5,Y
2022-02-19,-1.1,Y
2022-02-20,-4.0,Y
2022-02-21,-1.4,Y
2022-02-22,-6.4,Y
2022-02-23,-0.2,Y
2022-02-24,2.6,Y
2022-02-25,0.6,Y
2022-02-26,-1.5,Y
2022-02-27,3.2,Y
2022-02-28,-0.0,Y
2022-03-01,1.4,Y
2022-03-02,1.8,Y
2022-03-03,-1.3,Y
2022-03-04,-2.8,Y
2022-03-05,-2.6,Y
2022-03-06,-1.1,Y
2022-03-07,1.5,Y
2022-03-08,-2.5,Y
2022-03-09,-3.8,Y
2022-03-10,-2.3,Y
2022-03-11,-0.3,Y
2022-03-12,-2.0,Y
2022-03-13,-1.7,Y
2022-03-14,-0.9,Y
2022-03-15,-1.3,Y
2022-03-16,-1.4,Y
2022-03-17,1.1,Y
2022-03-18,3.3,Y
2022-03-19,1.7,Y
2022-03-20,2.3,Y
2022-03-21,0.6,Y
2022-03-22,0.8,Y
2022-03-23,2.7,Y
2022-03-24,4.8,Y
2022-03-25,9.5,Y
2022-03-26,4.8,Y
2022-03-27,5.6,Y
2022-03-28,7.3,Y
2022-03-29,0.2,Y
2022-03-30,-3.2,Y
2022-03-31,-2.5,Y
2022-04-01,-3.3,Y
2022-04-02,-1.1,Y
2022-04-03,1.1,Y
2022-04-04,0.3,Y
2022-04-05,-1.6,Y
2022-04-06,-0.8,Y
2022-04-07,-0.7,Y
2022-04-08,-1.3,Y
2022-04-09,1.6,Y
2022-04-10,5.2,Y
2022-04-11,3.1,Y
2022-04-12,2.6,Y
2022-04-13,2.3,Y
2022-04-14,4.0,Y
2022-04-15,4.2,Y
2022-04-16,6.7,Y
2022-04-17,6.9,Y
2022-04-18,6.8,Y
2022-04-19,8.1,Y
2022-04-20,9.5,Y
2022-04-21,10.3,Y
2022-04-22,10.1,Y
2022-04-23,7.7,Y
2022-04-24,7.1,Y
2022-04-25,7.2,Y
2022-04-26,6.7,Y
2022-04-27,4.1,Y
2022-04-28,6.5,Y
2022-04-29,6.0,Y
2022-04-30,6.6,Y
2022-05-01,8.5,Y
2022-05-02,8.6,Y
2022-05-03,6.4,Y
2022-05-04,6.7,Y
2022-05-05,9.7,Y
2022-05-06,9.2,Y
2022-05-07,11.7,Y
2022-05-08,6.8,Y
2022-05-09,9.8,Y
2022-05-10,10.0,Y
2022-05-11,9.9,Y
2022-05-12,10.9,Y
2022-05-13,10.4,Y
2022-05-14,11.6,Y
2022-05-15,10.1,Y
2022-05-16,9.6,Y
2022-05-17,9.4,Y
2022-05-18,10.2,Y
2022-05-19,14.1,Y
2022-05-20,11.6,Y
2022-05-21,11.4,Y
2022-05-22,10.7,Y
2022-05-23,11.2,Y
2022-05-24,12.0,Y
2022-05-25,12.2,Y
2022-05-26,10.8,Y
2022-05-27,7.2,Y
2022-05-28,11.8,Y
2022-05-29,8.5,Y
2022-05-30,13.2,Y
2022-05-31,12.3,Y
2022-06-01,11.4,Y
2022-06-02,10.2,Y
2022-06-03,11.9,Y
2022-06-04,14.1,Y
2022-06-05,15.4,Y
2022-06-06,16.3,Y
2022-06-07,14.8,Y
2022-06-08,14.1,Y
2022-06-09,15.2,Y
2022-06-10,15.5,Y
2022-06-11,14.9,Y
2022-06-12,15.1,Y
2022-06-13,14.7,Y
2022-06-14,14.4,Y
2022-06-15,14.5,Y
2022-06-16,14.3,Y
2022-06-17,14.7,Y
2022-06-18,16.5,Y
2022-06-19,13.2,Y
2022-06-20,14.5,Y
2022-06-21,15.1,Y
2022-06-22,16.1,Y
2022-06-23,18.9,Y
2022-06-24,18.5,Y
2022-06-25,20.7,Y
2022-06-26,22.2,Y
2022-06-27,21.8,Y
2022-06-28,18.3,Y
2022-06-29,18.3,Y
2022-06-30,20.0,Y
2022-07-01,21.4,Y
2022-07-02,17.2,Y
2022-07-03,14.8,Y
2022-07-04,15.7,Y
2022-07-05,15.8,Y
2022-07-06,15.5,Y
2022-07-07,15.9,Y
2022-07-08,15.4,Y
2022-07-09,15.8,Y
2022-07-10,14.5,Y
2022-07-11,15.7,Y
2022-07-12,17.4,Y
2022-07-13,16.8,Y
2022-07-14,13.0,Y
2022-07-15,13.3,Y
2022-07-16,13.2,Y
2022-07-17,14.3,Y
2022-07-18,15.7,Y
2022-07-19,19.6,Y
2022-07-20,20.8,Y
2022-07-21,22.8,Y
2022-07-22,14.7,Y
2022-07-23,16.1,Y
2022-07-24,14.6,Y
2022-07-25,16.9,Y
2022-07-26,15.9,Y
2022-07-27,15.1,Y
2022-07-28,13.8,Y
2022-07-29,14.8,Y
2022-07-30,17.1,Y
2022-07-31,15.8,Y
2022-08-01,16.3,Y
2022-08-02,13.2,Y
2022-08-03,17.0,Y
2022-08-04,16.9,Y
2022-08-05,16.1,Y
2022-08-06,13.9,Y
2022-08-07,13.9,Y
2022-08-08,13.3,Y
2022-08-09,15.2,Y
2022-08-10,18.8,Y
2022-08-11,18.7,Y
2022-08-12,18.4,Y
2022-08-13,18.7,Y
2022-08-14,18.7,Y
2022-08-15,21.1,Y
2022-08-16,20.0,Y
2022-08-17,20.2,Y
2022-08-18,16.9,Y
2022-08-19,20.8,Y
2022-08-20,19.1,Y
2022-08-21,15.3,Y
2022-08-22,13.3,Y
2022-08-23,13.1,Y
2022-08-24,14.8,Y
2022-08-25,15.4,Y
2022-08-26,13.8,Y
2022-08-27,17.4,Y
2022-08-28,14.5,Y
2022-08-29,11.7,Y
2022-08-30,10.5,Y
2022-08-31,10.2,Y
2022-09-01,10.7,Y
2022-09-02,10.4,Y
2022-09-03,11.8,Y
2022-09-04,10.2,Y
2022-09-05,11.6,Y
2022-09-06,11.6,Y
2022-09-07,11.2,Y
2022-09-08,10.6,Y
2022-09-09,12.0,Y
2022-09-10,12.7,Y
2022-09-11,12.1,Y
2022-09-12,12.8,Y
2022-09-13,10.3,Y
2022-09-14,9.2,Y
2022-09-15,9.8,Y
2022-09-16,11.6,Y
2022-09-17,11.2,Y
2022-09-18,9.1,Y
2022-09-19,9.8,Y
2022-09-20,7.0,Y
2022-09-21,6.9,Y
2022-09-22,8.9,Y
2022-09-23,12.1,Y
2022-09-24,11.3,Y
2022-09-25,10.1,Y
2022-09-26,8.3,Y
2022-09-27,11.3,Y
2022-09-28,11.2,Y
