Datum,Lufttemperatur,Kvalitet
2022-01-01,2.2,Y
2022-01-02,3.9,Y
2022-01-03,4.3,Y
2022-01-04,3.1,Y
2022-01-05,1.8,Y
2022-01-06,-1.3,Y
2022-01-07,-0.4,Y
2022-01-08,2.1,Y
2022-01-09,2.1,Y
2022-01-10,1.8,Y
2022-01-11,0.9,Y
2022-01-12,2.6,Y
2022-01-13,5.9,Y
2022-01-14,4.8,Y
2022-01-15,2.1,Y
2022-01-16,3.4,Y
2022-01-17,1.8,Y
2022-01-18,1.7,Y
2022-01-19,3.5,Y
2022-01-20,-0.4,Y
2022-01-21,0.2,Y
2022-01-22,0.4,Y
2022-01-23,0.4,Y
2022-01-24,3.7,Y
2022-01-25,2.1,Y
2022-01-26,2.4,Y
2022-01-27,4.1,Y
2022-01-28,1.9,Y
2022-01-29,3.2,Y
2022-01-30,1.4,Y
2022-01-31,-0.2,Y
2022-02-01,-1.4,Y
2022-02-02,-0.6,Y
2022-02-03,0.1,Y
2022-02-04,3.2,Y
2022-02-05,2.8,Y
2022-02-06,3.5,Y
2022-02-07,1.9,Y
2022-02-08,3.4,Y
2022-02-09,4.0,Y
2022-02-10,3.0,Y
2022-02-11,1.4,Y
2022-02-12,1.8,Y
2022-02-13,2.9,Y
2022-02-14,3.5,Y
2022-02-15,3.8,Y
2022-02-16,3.5,Y
2022-02-17,2.7,Y
2022-02-18,3.6,Y
2022-02-19,1.7,Y
2022-02-20,2.2,Y
2022-02-21,3.1,Y
2022-02-22,-0.8,Y
2022-02-23,1.3,Y
2022-02-24,3.7,Y
2022-02-25,2.5,Y
2022-02-26,1.4,Y
2022-02-27,1.4,Y
2022-02-28,1.9,Y
2022-03-01,2.4,Y
2022-03-02,1.9,Y
2022-03-03,2.4,Y
2022-03-04,1.5,Y
2022-03-05,-0.1,Y
2022-03-06,1.8,Y
2022-03-07,2.1,Y
2022-03-08,3.4,Y
2022-03-09,1.9,Y
2022-03-10,1.7,Y
2022-03-11,1.8,Y
2022-03-12,2.6,Y
2022-03-13,1.4,Y
2022-03-14,2.9,Y
2022-03-15,2.9,Y
2022-03-16,-0.4,Y
