Datum,Lufttemperatur,Kvalitet
2022-01-01,1.3,Y
2022-01-02,5.9,Y
2022-01-03,5.6,Y
2022-01-04,1.4,Y
2022-01-05,-0.8,Y
2022-01-06,-4.8,Y
2022-01-07,-1.1,Y
2022-01-08,-0.1,Y
2022-01-09,-0.0,Y
2022-01-10,-1.2,Y
2022-01-11,-0.9,Y
2022-01-12,3.6,Y
2022-01-13,6.1,Y
2022-01-14,4.3,Y
2022-01-15,-1.2,Y
2022-01-16,3.3,Y
2022-01-17,0.9,Y
2022-01-18,0.3,Y
2022-01-19,4.3,Y
2022-01-20,-0.3,Y
2022-01-21,-1.1,Y
2022-01-22,-2.2,Y
2022-01-23,1.8,Y
2022-01-24,4.9,Y
2022-01-25,0.1,Y
2022-01-26,3.8,Y
2022-01-27,4.4,Y
2022-01-28,0.9,Y
2022-01-29,4.7,Y
2022-01-30,3.3,Y
2022-01-31,-3.7,Y
2022-02-01,-2.7,Y
2022-02-02,-4.3,Y
2022-02-03,-1.1,Y
2022-02-04,2.8,Y
2022-02-05,2.1,Y
2022-02-06,1.7,Y
2022-02-07,-0.1,Y
2022-02-08,3.3,Y
2022-02-09,3.6,Y
2022-02-10,2.8,Y
2022-02-11,-1.2,Y
2022-02-12,1.7,Y
2022-02-13,2.5,Y
2022-02-14,4.3,Y
2022-02-15,3.8,Y
2022-02-16,2.4,Y
2022-02-17,1.2,Y
2022-02-18,2.5,Y
2022-02-19,0.4,Y
2022-02-20,-1.5,Y
2022-02-21,-0.2,Y
2022-02-22,-3.2,Y
2022-02-23,1.0,Y
2022-02-24,2.3,Y
2022-02-25,2.0,Y
2022-02-26,-0.2,Y
2022-02-27,0.8,Y
2022-02-28,1.3,Y
2022-03-01,0.8,Y
2022-03-02,2.0,Y
2022-03-03,-0.9,Y
2022-03-04,-2.2,Y
2022-03-05,-0.4,Y
2022-03-06,-0.5,Y
2022-03-07,0.4,Y
2022-03-08,-0.9,Y
2022-03-09,-0.9,Y
2022-03-10,0.5,Y
2022-03-11,1.0,Y
2022-03-12,3.6,Y
2022-03-13,3.5,Y
2022-03-14,4.0,Y
2022-03-15,2.3,Y
2022-03-16,1.2,Y
2022-03-17,3.2,Y
2022-03-18,5.4,Y
2022-03-19,4.8,Y
2022-03-20,4.5,Y
2022-03-21,3.8,Y
2022-03-22,4.3,Y
2022-03-23,3.6,Y
2022-03-24,6.2,Y
2022-03-25,7.9,Y
2022-03-26,4.6,Y
2022-03-27,6.9,Y
2022-03-28,6.9,Y
2022-03-29,-0.2,Y
2022-03-30,-4.0,Y
2022-03-31,-1.9,Y
2022-04-01,-3.5,Y
2022-04-02,-1.5,Y
2022-04-03,2.0,Y
2022-04-04,2.3,Y
2022-04-05,0.2,Y
2022-04-06,-0.7,Y
2022-04-07,0.5,Y
2022-04-08,-1.0,Y
2022-04-09,1.4,Y
2022-04-10,4.8,Y
2022-04-11,2.6,Y
2022-04-12,3.8,Y
2022-04-13,6.2,Y
2022-04-14,6.1,Y
2022-04-15,6.0,Y
2022-04-16,6.9,Y
2022-04-17,7.7,Y
2022-04-18,7.3,Y
2022-04-19,10.8,Y
2022-04-20,10.2,Y
2022-04-21,10.2,Y
2022-04-22,10.2,Y
2022-04-23,8.2,Y
2022-04-24,6.0,Y
2022-04-25,5.7,Y
2022-04-26,5.9,Y
2022-04-27,4.6,Y
2022-04-28,6.3,Y
2022-04-29,6.0,Y
2022-04-30,8.2,Y
2022-05-01,9.0,Y
2022-05-02,9.0,Y
2022-05-03,7.4,Y
2022-05-04,8.5,Y
2022-05-05,8.7,Y
2022-05-06,10.2,Y
2022-05-07,11.9,Y
2022-05-08,8.2,Y
2022-05-09,10.3,Y
2022-05-10,12.1,Y
2022-05-11,10.9,Y
2022-05-12,9.9,Y
2022-05-13,10.2,Y
2022-05-14,11.7,Y
2022-05-15,11.0,Y
2022-05-16,9.3,Y
2022-05-17,8.9,Y
2022-05-18,12.2,Y
2022-05-19,14.5,Y
2022-05-20,12.9,Y
2022-05-21,10.6,Y
2022-05-22,11.8,Y
2022-05-23,12.7,Y
2022-05-24,12.2,Y
2022-05-25,12.0,Y
2022-05-26,11.9,Y
2022-05-27,10.0,Y
2022-05-28,11.0,Y
2022-05-29,10.5,Y
2022-05-30,13.1,Y
2022-05-31,12.3,Y
2022-06-01,12.3,Y
2022-06-02,12.0,Y
2022-06-03,13.7,Y
2022-06-04,14.0,Y
2022-06-05,15.2,Y
2022-06-06,15.4,Y
2022-06-07,15.0,Y
2022-06-08,13.4,Y
2022-06-09,15.2,Y
2022-06-10,14.8,Y
2022-06-11,16.1,Y
2022-06-12,14.0,Y
2022-06-13,14.2,Y
2022-06-14,15.1,Y
2022-06-15,15.4,Y
2022-06-16,15.0,Y
2022-06-17,14.8,Y
2022-06-18,15.0,Y
2022-06-19,14.5,Y
2022-06-20,13.0,Y
2022-06-21,15.4,Y
2022-06-22,14.6,Y
2022-06-23,15.5,Y
2022-06-24,19.0,Y
2022-06-25,22.9,Y
