Datum,Lufttemperatur,Kvalitet
2022-01-01,2.7,Y
2022-01-02,6.5,Y
2022-01-03,6.1,Y
2022-01-04,3.2,Y
2022-01-05,0.4,Y
2022-01-06,-5.4,Y
2022-01-07,1.4,Y
2022-01-08,1.4,Y
2022-01-09,0.6,Y
2022-01-10,-0.5,Y
2022-01-11,1.6,Y
2022-01-12,4.8,Y
2022-01-13,6.8,Y
2022-01-14,5.8,Y
2022-01-15,-0.4,Y
2022-01-16,5.0,Y
2022-01-17,3.9,Y
2022-01-18,0.6,Y
2022-01-19,5.2,Y
2022-01-20,2.0,Y
2022-01-21,1.4,Y
2022-01-22,1.1,Y
2022-01-23,4.5,Y
2022-01-24,5.4,Y
2022-01-25,1.1,Y
2022-01-26,5.0,Y
2022-01-27,6.2,Y
2022-01-28,3.4,Y
2022-01-29,6.3,Y
2022-01-30,5.3,Y
2022-01-31,-1.1,Y
2022-02-01,-3.1,Y
2022-02-02,-4.2,Y
2022-02-03,0.3,Y
2022-02-04,4.4,Y
2022-02-05,4.1,Y
2022-02-06,3.3,Y
2022-02-07,3.1,Y
2022-02-08,4.9,Y
2022-02-09,5.3,Y
2022-02-10,4.3,Y
2022-02-11,-0.4,Y
2022-02-12,3.1,Y
2022-02-13,3.5,Y
2022-02-14,5.4,Y
2022-02-15,5.0,Y
2022-02-16,3.8,Y
2022-02-17,3.3,Y
2022-02-18,3.5,Y
2022-02-19,2.7,Y
2022-02-20,-0.2,Y
2022-02-21,2.3,Y
2022-02-22,-0.5,Y
2022-02-23,2.8,Y
2022-02-24,3.9,Y
2022-02-25,3.3,Y
2022-02-26,0.6,Y
2022-02-27,1.1,Y
2022-02-28,2.8,Y
2022-03-01,3.3,Y
2022-03-02,2.5,Y
2022-03-03,3.7,Y
2022-03-04,-0.9,Y
2022-03-05,-0.9,Y
2022-03-06,2.4,Y
2022-03-07,-0.0,Y
2022-03-08,0.6,Y
2022-03-09,2.0,Y
2022-03-10,2.4,Y
2022-03-11,2.3,Y
2022-03-12,4.3,Y
2022-03-13,5.1,Y
2022-03-14,6.2,Y
2022-03-15,1.9,Y
2022-03-16,2.6,Y
2022-03-17,3.3,Y
2022-03-18,5.9,Y
2022-03-19,3.7,Y
2022-03-20,4.1,Y
2022-03-21,5.2,Y
2022-03-22,2.2,Y
2022-03-23,2.8,Y
2022-03-24,4.3,Y
2022-03-25,4.7,Y
2022-03-26,7.8,Y
2022-03-27,6.7,Y
2022-03-28,7.3,Y
2022-03-29,0.6,Y
2022-03-30,-0.3,Y
2022-03-31,-0.2,Y
2022-04-01,-0.7,Y
2022-04-02,-0.4,Y
2022-04-03,0.6,Y
2022-04-04,4.3,Y
2022-04-05,1.8,Y
2022-04-06,-0.4,Y
2022-04-07,3.1,Y
2022-04-08,1.7,Y
2022-04-09,4.1,Y
2022-04-10,5.8,Y
2022-04-11,4.6,Y
2022-04-12,4.4,Y
2022-04-13,7.4,Y
2022-04-14,7.1,Y
2022-04-15,7.5,Y
2022-04-16,4.2,Y
2022-04-17,7.7,Y
2022-04-18,6.9,Y
2022-04-19,12.0,Y
2022-04-20,12.7,Y
2022-04-21,13.1,Y
2022-04-22,11.8,Y
2022-04-23,9.9,Y
2022-04-24,7.7,Y
2022-04-25,7.1,Y
2022-04-26,8.1,Y
2022-04-27,7.9,Y
2022-04-28,7.7,Y
2022-04-29,8.1,Y
2022-04-30,9.3,Y
2022-05-01,9.6,Y
2022-05-02,7.7,Y
2022-05-03,9.2,Y
2022-05-04,9.3,Y
2022-05-05,8.0,Y
2022-05-06,9.9,Y
2022-05-07,11.5,Y
2022-05-08,9.5,Y
2022-05-09,10.4,Y
2022-05-10,12.6,Y
2022-05-11,11.3,Y
2022-05-12,10.5,Y
2022-05-13,10.6,Y
2022-05-14,11.4,Y
2022-05-15,12.5,Y
2022-05-16,12.7,Y
2022-05-17,11.8,Y
2022-05-18,15.3,Y
2022-05-19,13.6,Y
2022-05-20,12.3,Y
2022-05-21,10.9,Y
2022-05-22,12.4,Y
2022-05-23,13.0,Y
2022-05-24,13.2,Y
2022-05-25,12.0,Y
2022-05-26,11.1,Y
2022-05-27,10.7,Y
2022-05-28,12.3,Y
2022-05-29,11.0,Y
2022-05-30,11.6,Y
2022-05-31,12.1,Y
2022-06-01,11.3,Y
2022-06-02,11.4,Y
2022-06-03,13.0,Y
2022-06-04,13.8,Y
2022-06-05,14.5,Y
2022-06-06,16.2,Y
2022-06-07,16.4,Y
2022-06-08,14.0,Y
2022-06-09,14.7,Y
2022-06-10,14.5,Y
2022-06-11,15.2,Y
2022-06-12,14.1,Y
2022-06-13,13.8,Y
2022-06-14,14.8,Y
2022-06-15,14.6,Y
2022-06-16,16.0,Y
2022-06-17,14.4,Y
2022-06-18,15.0,Y
2022-06-19,14.0,Y
2022-06-20,14.4,Y
