Datum,Lufttemperatur,Kvalitet
2022-01-01,0.6,Y
2022-01-02,3.6,Y
2022-01-03,4.0,Y
2022-01-04,2.7,Y
2022-01-05,0.0,Y
2022-01-06,-3.5,Y
2022-01-07,-1.3,Y
2022-01-08,1.8,Y
2022-01-09,1.6,Y
2022-01-10,-0.3,Y
2022-01-11,1.3,Y
2022-01-12,2.6,Y
2022-01-13,4.7,Y
2022-01-14,4.3,Y
2022-01-15,1.6,Y
2022-01-16,3.2,Y
2022-01-17,1.8,Y
2022-01-18,1.2,Y
2022-01-19,3.6,Y
2022-01-20,-0.7,Y
2022-01-21,-1.1,Y
2022-01-22,-1.5,Y
2022-01-23,1.4,Y
2022-01-24,3.4,Y
2022-01-25,1.4,Y
2022-01-26,2.4,Y
2022-01-27,2.8,Y
2022-01-28,1.4,Y
2022-01-29,3.2,Y
2022-01-30,1.3,Y
2022-01-31,-1.8,Y
2022-02-01,-3.0,Y
2022-02-02,-3.5,Y
2022-02-03,-0.3,Y
2022-02-04,2.8,Y
2022-02-05,2.2,Y
2022-02-06,2.9,Y
2022-02-07,1.0,Y
2022-02-08,3.1,Y
2022-02-09,3.4,Y
2022-02-10,3.2,Y
2022-02-11,0.6,Y
2022-02-12,2.3,Y
2022-02-13,2.3,Y
2022-02-14,2.8,Y
2022-02-15,3.4,Y
2022-02-16,3.0,Y
2022-02-17,1.2,Y
2022-02-18,2.2,Y
2022-02-19,1.0,Y
2022-02-20,1.0,Y
2022-02-21,2.1,Y
2022-02-22,-2.2,Y
2022-02-23,0.9,Y
2022-02-24,3.6,Y
2022-02-25,2.3,Y
2022-02-26,1.1,Y
2022-02-27,2.5,Y
2022-02-28,2.1,Y
2022-03-01,2.3,Y
2022-03-02,2.1,Y
2022-03-03,1.9,Y
2022-03-04,0.4,Y
2022-03-05,1.3,Y
2022-03-06,2.1,Y
2022-03-07,2.1,Y
2022-03-08,2.2,Y
2022-03-09,2.0,Y
2022-03-10,2.1,Y
2022-03-11,1.6,Y
2022-03-12,2.3,Y
2022-03-13,2.3,Y
2022-03-14,2.6,Y
2022-03-15,2.5,Y
2022-03-16,0.2,Y
2022-03-17,1.7,Y
2022-03-18,4.3,Y
2022-03-19,2.9,Y
2022-03-20,3.1,Y
2022-03-21,3.4,Y
2022-03-22,3.4,Y
2022-03-23,4.1,Y
2022-03-24,4.8,Y
2022-03-25,5.9,Y
2022-03-26,4.8,Y
2022-03-27,3.9,Y
2022-03-28,6.5,Y
2022-03-29,0.4,Y
2022-03-30,0.1,Y
2022-03-31,1.0,Y
2022-04-01,0.5,Y
2022-04-02,0.2,Y
2022-04-03,2.4,Y
2022-04-04,2.4,Y
2022-04-05,-0.6,Y
2022-04-06,1.5,Y
2022-04-07,2.5,Y
2022-04-08,1.5,Y
2022-04-09,1.9,Y
2022-04-10,3.9,Y
2022-04-11,3.8,Y
