Datum,Lufttemperatur,Kvalitet
2022-01-01,-1.1,Y
2022-01-02,4.6,Y
2022-01-03,4.9,Y
2022-01-04,2.5,Y
2022-01-05,-2.2,Y
2022-01-06,-8.3,Y
2022-01-07,-5.6,Y
2022-01-08,-1.0,Y
2022-01-09,-1.2,Y
2022-01-10,-2.4,Y
2022-01-11,-1.6,Y
2022-01-12,3.1,Y
2022-01-13,5.7,Y
2022-01-14,3.9,Y
2022-01-15,-1.1,Y
2022-01-16,3.7,Y
2022-01-17,0.7,Y
2022-01-18,-0.6,Y
2022-01-19,4.4,Y
2022-01-20,-1.4,Y
2022-01-21,-3.5,Y
2022-01-22,-2.9,Y
2022-01-23,1.7,Y
2022-01-24,3.6,Y
2022-01-25,-2.2,Y
2022-01-26,3.0,Y
2022-01-27,2.8,Y
2022-01-28,0.5,Y
2022-01-29,4.3,Y
2022-01-30,2.4,Y
2022-01-31,-5.3,Y
2022-02-01,-4.8,Y
2022-02-02,-4.7,Y
2022-02-03,-4.6,Y
2022-02-04,2.6,Y
2022-02-05,2.1,Y
2022-02-06,2.1,Y
2022-02-07,-2.3,Y
2022-02-08,3.4,Y
2022-02-09,3.8,Y
2022-02-10,2.5,Y
2022-02-11,-2.6,Y
2022-02-12,2.8,Y
2022-02-13,2.5,Y
2022-02-14,3.0,Y
2022-02-15,3.9,Y
2022-02-16,1.7,Y
2022-02-17,-0.1,Y
2022-02-18,-0.0,Y
2022-02-19,-0.1,Y
2022-02-20,-2.9,Y
2022-02-21,-0.4,Y
2022-02-22,-5.4,Y
2022-02-23,0.4,Y
2022-02-24,2.8,Y
2022-02-25,1.4,Y
2022-02-26,-1.2,Y
2022-02-27,1.3,Y
2022-02-28,0.9,Y
2022-03-01,1.5,Y
2022-03-02,1.4,Y
2022-03-03,-0.4,Y
2022-03-04,-1.7,Y
2022-03-05,-2.0,Y
2022-03-06,-0.5,Y
2022-03-07,0.4,Y
2022-03-08,-1.9,Y
2022-03-09,-2.4,Y
2022-03-10,0.0,Y
2022-03-11,-0.9,Y
2022-03-12,0.9,Y
2022-03-13,1.2,Y
2022-03-14,3.4,Y
2022-03-15,2.2,Y
2022-03-16,-0.3,Y
2022-03-17,1.6,Y
2022-03-18,4.4,Y
2022-03-19,2.5,Y
2022-03-20,2.8,Y
2022-03-21,2.7,Y
2022-03-22,2.7,Y
2022-03-23,1.5,Y
2022-03-24,3.9,Y
2022-03-25,5.4,Y
2022-03-26,3.3,Y
2022-03-27,4.9,Y
2022-03-28,7.1,Y
2022-03-29,1.8,Y
2022-03-30,-2.3,Y
2022-03-31,-0.2,Y
2022-04-01,-0.8,Y
2022-04-02,-0.9,Y
2022-04-03,1.0,Y
2022-04-04,2.3,Y
2022-04-05,0.1,Y
2022-04-06,-0.2,Y
2022-04-07,0.7,Y
2022-04-08,-0.7,Y
2022-04-09,1.4,Y
2022-04-10,4.3,Y
2022-04-11,3.0,Y
2022-04-12,4.4,Y
2022-04-13,4.1,Y
2022-04-14,5.2,Y
2022-04-15,6.0,Y
2022-04-16,5.8,Y
2022-04-17,6.6,Y
2022-04-18,7.3,Y
2022-04-19,10.4,Y
2022-04-20,11.4,Y
2022-04-21,13.3,Y
2022-04-22,11.3,Y
2022-04-23,8.6,Y
2022-04-24,7.0,Y
2022-04-25,6.4,Y
2022-04-26,7.7,Y
2022-04-27,5.2,Y
2022-04-28,7.3,Y
2022-04-29,7.9,Y
2022-04-30,6.5,Y
2022-05-01,9.2,Y
2022-05-02,9.1,Y
2022-05-03,7.1,Y
2022-05-04,8.4,Y
2022-05-05,8.3,Y
2022-05-06,9.3,Y
2022-05-07,9.9,Y
2022-05-08,9.2,Y
2022-05-09,9.2,Y
2022-05-10,11.0,Y
2022-05-11,9.7,Y
2022-05-12,10.6,Y
2022-05-13,9.9,Y
2022-05-14,12.1,Y
2022-05-15,10.5,Y
2022-05-16,10.1,Y
2022-05-17,10.2,Y
2022-05-18,11.0,Y
2022-05-19,14.9,Y
2022-05-20,12.4,Y
2022-05-21,10.5,Y
2022-05-22,11.2,Y
2022-05-23,12.4,Y
2022-05-24,13.5,Y
2022-05-25,12.0,Y
2022-05-26,11.3,Y
2022-05-27,9.2,Y
2022-05-28,13.0,Y
2022-05-29,10.9,Y
2022-05-30,13.9,Y
2022-05-31,11.9,Y
2022-06-01,13.2,Y
2022-06-02,13.4,Y
2022-06-03,13.5,Y
2022-06-04,14.8,Y
2022-06-05,17.0,Y
2022-06-06,16.3,Y
2022-06-07,15.6,Y
2022-06-08,14.4,Y
2022-06-09,15.2,Y
2022-06-10,15.3,Y
2022-06-11,16.0,Y
2022-06-12,14.9,Y
2022-06-13,15.7,Y
2022-06-14,15.6,Y
2022-06-15,16.0,Y
2022-06-16,15.7,Y
2022-06-17,15.7,Y
2022-06-18,16.5,Y
2022-06-19,15.4,Y
2022-06-20,15.2,Y
2022-06-21,15.5,Y
2022-06-22,16.6,Y
2022-06-23,16.6,Y
2022-06-24,20.6,Y
2022-06-25,23.1,Y
2022-06-26,25.3,Y
2022-06-27,25.4,Y
2022-06-28,20.8,Y
2022-06-29,18.1,Y
2022-06-30,20.8,Y
2022-07-01,23.5,Y
2022-07-02,18.6,Y
2022-07-03,16.3,Y
2022-07-04,16.3,Y
2022-07-05,16.2,Y
2022-07-06,16.7,Y
2022-07-07,16.0,Y
2022-07-08,16.7,Y
2022-07-09,17.5,Y
2022-07-10,15.7,Y
2022-07-11,17.0,Y
2022-07-12,18.0,Y
2022-07-13,18.9,Y
2022-07-14,15.6,Y
2022-07-15,13.9,Y
2022-07-16,15.4,Y
2022-07-17,14.9,Y
2022-07-18,18.2,Y
2022-07-19,19.7,Y
2022-07-20,23.7,Y
2022-07-21,25.6,Y
2022-07-22,19.3,Y
2022-07-23,16.2,Y
2022-07-24,16.0,Y
2022-07-25,17.8,Y
2022-07-26,16.7,Y
2022-07-27,17.5,Y
2022-07-28,16.3,Y
2022-07-29,15.8,Y
2022-07-30,17.4,Y
2022-07-31,18.6,Y
2022-08-01,18.1,Y
2022-08-02,15.4,Y
2022-08-03,17.3,Y
2022-08-04,19.5,Y
2022-08-05,17.2,Y
2022-08-06,16.4,Y
2022-08-07,15.7,Y
2022-08-08,16.2,Y
2022-08-09,16.6,Y
2022-08-10,18.7,Y
2022-08-11,20.3,Y
2022-08-12,20.8,Y
2022-08-13,19.4,Y
2022-08-14,22.8,Y
2022-08-15,22.1,Y
2022-08-16,21.8,Y
2022-08-17,20.0,Y
2022-08-18,19.7,Y
2022-08-19,20.9,Y
2022-08-20,18.8,Y
2022-08-21,18.3,Y
2022-08-22,16.8,Y
2022-08-23,16.0,Y
2022-08-24,16.4,Y
2022-08-25,16.4,Y
2022-08-26,16.4,Y
2022-08-27,17.5,Y
2022-08-28,16.0,Y
2022-08-29,13.5,Y
2022-08-30,12.6,Y
2022-08-31,12.5,Y
2022-09-01,12.8,Y
2022-09-02,12.2,Y
2022-09-03,11.3,Y
2022-09-04,12.6,Y
2022-09-05,12.5,Y
2022-09-06,13.1,Y
2022-09-07,12.7,Y
2022-09-08,11.9,Y
2022-09-09,13.9,Y
2022-09-10,13.5,Y
2022-09-11,12.1,Y
2022-09-12,13.2,Y
2022-09-13,12.8,Y
2022-09-14,11.2,Y
2022-09-15,9.4,Y
2022-09-16,11.9,Y
2022-09-17,11.4,Y
2022-09-18,11.4,Y
2022-09-19,10.3,Y
2022-09-20,9.9,Y
2022-09-21,7.7,Y
2022-09-22,9.0,Y
2022-09-23,11.6,Y
2022-09-24,12.3,Y
2022-09-25,11.4,Y
2022-09-26,10.2,Y
2022-09-27,12.4,Y
2022-09-28,12.3,Y
2022-09-29,9.8,Y
2022-09-30,8.7,Y
2022-10-01,11.4,Y
2022-10-02,10.2,Y
2022-10-03,7.6,Y
2022-10-04,8.0,Y
2022-10-05,13.8,Y
2022-10-06,12.6,Y
2022-10-07,12.9,Y
2022-10-08,11.0,Y
2022-10-09,7.3,Y
2022-10-10,10.9,Y
2022-10-11,7.6,Y
2022-10-12,5.8,Y
2022-10-13,10.4,Y
2022-10-14,9.8,Y
2022-10-15,9.0,Y
2022-10-16,10.8,Y
2022-10-17,9.5,Y
2022-10-18,6.7,Y
2022-10-19,2.7,Y
2022-10-20,4.8,Y
2022-10-21,5.4,Y
2022-10-22,7.2,Y
2022-10-23,4.4,Y
2022-10-24,7.8,Y
2022-10-25,10.7,Y
2022-10-26,7.9,Y
2022-10-27,11.8,Y
2022-10-28,12.2,Y
2022-10-29,11.0,Y
2022-10-30,8.5,Y
2022-10-31,11.2,Y
2022-11-01,10.3,Y
2022-11-02,10.2,Y
2022-11-03,8.4,Y
2022-11-04,8.9,Y
2022-11-05,9.1,Y
2022-11-06,9.3,Y
2022-11-07,9.2,Y
2022-11-08,8.7,Y
2022-11-09,10.8,Y
2022-11-10,10.3,Y
2022-11-11,12.5,Y
2022-11-12,9.7,Y
2022-11-13,7.8,Y
2022-11-14,7.6,Y
2022-11-15,5.2,Y
2022-11-16,3.0,Y
2022-11-17,0.8,Y
2022-11-18,1.7,Y
2022-11-19,0.9,Y
2022-11-20,-0.2,Y
2022-11-21,-0.8,Y
2022-11-22,-0.1,Y
2022-11-23,1.1,Y
2022-11-24,1.8,Y
2022-11-25,1.8,Y
2022-11-26,1.3,Y
2022-11-27,0.1,Y
2022-11-28,2.8,Y
2022-11-29,2.6,Y
2022-11-30,2.1,Y
2022-12-01,1.5,Y
2022-12-02,1.4,Y
2022-12-03,0.8,Y
2022-12-04,-1.8,Y
2022-12-05,-3.8,Y
2022-12-06,-6.7,Y
2022-12-07,-8.4,Y
2022-12-08,-7.1,Y
2022-12-09,-7.4,Y
2022-12-10,-9.0,Y
2022-12-11,-8.1,Y
2022-12-12,-6.6,Y
2022-12-13,-9.3,Y
2022-12-14,-7.9,Y
2022-12-15,-16.9,Y
2022-12-16,-12.8,Y
2022-12-17,-0.9,Y
2022-12-18,2.8,Y
2022-12-19,-0.1,Y
2022-12-20,3.5,Y
2022-12-21,4.7,Y
2022-12-22,4.7,Y
2022-12-23,-3.3,Y
2022-12-24,-7.9,Y
2022-12-25,-2.1,Y
2022-12-26,2.8,Y
2022-12-27,2.2,Y
2022-12-28,-3.4,Y
2022-12-29,3.3,Y
2022-12-30,4.1,Y
2022-12-31,5.7,Y
2023-01-01,-0.4,Y
2023-01-02,0.6,Y
2023-01-03,-5.5,Y
2023-01-04,-3.8,Y
2023-01-05,-3.4,Y
2023-01-06,-4.6,Y
2023-01-07,1.0,Y
2023-01-08,3.8,Y
2023-01-09,2.9,Y
2023-01-10,3.5,Y
2023-01-11,4.2,Y
2023-01-12,4.4,Y
2023-01-13,3.2,Y
2023-01-14,2.1,Y
2023-01-15,3.6,Y
2023-01-16,1.2,Y
2023-01-17,1.9,Y
2023-01-18,2.0,Y
2023-01-19,0.6,Y
2023-01-20,0.5,Y
2023-01-21,-3.0,Y
2023-01-22,-5.1,Y
2023-01-23,-2.0,Y
2023-01-24,2.8,Y
2023-01-25,4.2,Y
2023-01-26,0.6,Y
2023-01-27,-3.4,Y
2023-01-28,0.9,Y
2023-01-29,2.3,Y
2023-01-30,3.6,Y
2023-01-31,0.3,Y
2023-02-01,-1.0,Y
2023-02-02,-7.2,Y
2023-02-03,-4.2,Y
2023-02-04,-9.9,Y
2023-02-05,-1.7,Y
2023-02-06,-2.3,Y
2023-02-07,2.7,Y
2023-02-08,3.3,Y
2023-02-09,3.2,Y
2023-02-10,1.1,Y
2023-02-11,1.5,Y
2023-02-12,0.2,Y
2023-02-13,0.8,Y
2023-02-14,0.2,Y
2023-02-15,2.2,Y
2023-02-16,3.6,Y
2023-02-17,4.5,Y
2023-02-18,2.2,Y
2023-02-19,-1.4,Y
2023-02-20,3.4,Y
2023-02-21,0.6,Y
2023-02-22,-2.1,Y
2023-02-23,0.1,Y
2023-02-24,-0.2,Y
2023-02-25,-2.8,Y
2023-02-26,-2.2,Y
2023-02-27,1.7,Y
2023-02-28,-0.6,Y
2023-03-01,1.4,Y
2023-03-02,-0.1,Y
2023-03-03,1.6,Y
2023-03-04,0.0,Y
2023-03-05,-3.0,Y
2023-03-06,-5.3,Y
2023-03-07,-4.8,Y
2023-03-08,-4.5,Y
2023-03-09,-5.3,Y
2023-03-10,-6.2,Y
2023-03-11,-4.7,Y
2023-03-12,-6.3,Y
2023-03-13,1.7,Y
2023-03-14,1.8,Y
2023-03-15,0.7,Y
2023-03-16,-2.3,Y
2023-03-17,2.3,Y
2023-03-18,3.5,Y
2023-03-19,4.4,Y
2023-03-20,4.7,Y
2023-03-21,0.6,Y
2023-03-22,6.2,Y
2023-03-23,5.2,Y
2023-03-24,5.4,Y
2023-03-25,2.0,Y
2023-03-26,-3.1,Y
2023-03-27,-3.9,Y
2023-03-28,-1.9,Y
2023-03-29,-2.8,Y
2023-03-30,-2.6,Y
2023-03-31,0.3,Y
2023-04-01,0.7,Y
2023-04-02,1.9,Y
2023-04-03,-0.1,Y
2023-04-04,2.8,Y
2023-04-05,1.4,Y
2023-04-06,1.7,Y
2023-04-07,3.7,Y
2023-04-08,5.0,Y
2023-04-09,5.5,Y
2023-04-10,7.2,Y
2023-04-11,7.7,Y
2023-04-12,8.7,Y
2023-04-13,9.1,Y
2023-04-14,5.0,Y
2023-04-15,7.8,Y
2023-04-16,7.9,Y
2023-04-17,9.8,Y
2023-04-18,9.6,Y
2023-04-19,9.3,Y
2023-04-20,8.2,Y
2023-04-21,9.2,Y
2023-04-22,10.7,Y
2023-04-23,9.4,Y
2023-04-24,7.1,Y
2023-04-25,5.1,Y
2023-04-26,3.3,Y
2023-04-27,4.4,Y
2023-04-28,4.7,Y
2023-04-29,5.3,Y
2023-04-30,6.0,Y
2023-05-01,4.8,Y
2023-05-02,5.4,Y
2023-05-03,6.3,Y
2023-05-04,6.2,Y
2023-05-05,5.7,Y
2023-05-06,6.1,Y
2023-05-07,7.0,Y
2023-05-08,10.0,Y
2023-05-09,12.8,Y
2023-05-10,15.0,Y
2023-05-11,15.6,Y
2023-05-12,16.4,Y
2023-05-13,14.4,Y
2023-05-14,14.3,Y
2023-05-15,14.5,Y
